"EmployeeID","GenderIdentity","Ethnicity","VeteranStatus","DisabilityStatus","MaritalStatus","EducationLevel"
109123,"Female","White","No","No","Divorced","Master"
100521,"Female","Asian","No","No","Married","Doctorate"
107070,"Female","Hispanic or Latino","No","Yes","Single","Bachelor"
100829,"Female","Hispanic or Latino","No","Yes","Prefer Not to Say","Bachelor"
108110,"Female","Asian","No","No","Married","Bachelor"
109223,"Female","Asian","No","No","Divorced","High School"
101054,"Male","Two or More Races","No","Yes","Married","Doctorate"
103639,"Male","Black or African American","No","No","Prefer Not to Say","Master"
101004,"Male","White","No","No","Single","Associate"
104747,"Non-Binary","Hispanic or Latino","No","No","Married","Bachelor"
103542,"Male","Hispanic or Latino","No","No","Single","Bachelor"
109826,"Female","Hispanic or Latino","No","No","Single","Master"
107046,"Male","White","No","Yes","Divorced","Bachelor"
105854,"Female","Hispanic or Latino","No","No","Single","Bachelor"
109437,"Female","White","No","No","Married","Bachelor"
103158,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Associate"
105810,"Female","White","No","No","Single","Doctorate"
102507,"Male","Asian","No","No","Married","Bachelor"
101327,"Male","Black or African American","No","No","Married","Master"
104507,"Male","Asian","No","No","Divorced","Bachelor"
106082,"Male","White","No","No","Married","Bachelor"
104607,"Female","White","Prefer Not to Say","No","Single","Doctorate"
104055,"Female","Black or African American","No","Yes","Single","Bachelor"
100251,"Male","White","No","No","Single","Master"
100007,"Female","Prefer Not to Say","No","No","Single","Associate"
109785,"Female","American Indian or Alaska Native","No","Prefer Not to Say","Married","Master"
102617,"Male","White","No","No","Married","Bachelor"
105648,"Male","White","No","No","Single","Bachelor"
109907,"Male","Asian","No","No","Single","Bachelor"
107455,"Female","Asian","No","No","Single","Bachelor"
100933,"Male","Asian","Yes","No","Divorced","High School"
103776,"Male","White","No","No","Divorced","Bachelor"
104565,"Female","Hispanic or Latino","No","No","Married","Bachelor"
108236,"Male","White","No","No","Married","Master"
106235,"Female","White","No","No","Single","Bachelor"
105641,"Female","Black or African American","No","No","Married","High School"
109597,"Male","Asian","No","No","Single","Bachelor"
105571,"Female","White","Yes","No","Married","Bachelor"
100660,"Male","Hispanic or Latino","No","Prefer Not to Say","Single","High School"
105396,"Female","White","No","Yes","Single","Bachelor"
102722,"Female","White","No","Yes","Married","Bachelor"
102276,"Female","Black or African American","No","No","Prefer Not to Say","Master"
103824,"Male","Black or African American","No","No","Married","Associate"
105322,"Female","White","No","No","Married","Bachelor"
104201,"Male","White","No","No","Married","High School"
100177,"Male","White","No","Yes","Divorced","Master"
107723,"Female","White","No","Prefer Not to Say","Single","High School"
108404,"Female","White","No","No","Divorced","High School"
109441,"Male","Black or African American","No","No","Married","Associate"
105662,"Female","Asian","No","No","Married","Bachelor"
106721,"Female","White","No","No","Married","Bachelor"
102227,"Female","White","No","Yes","Married","Associate"
102360,"Male","Black or African American","No","No","Married","High School"
101415,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
107024,"Female","White","No","No","Married","Master"
101320,"Male","White","No","No","Divorced","Bachelor"
100886,"Male","White","No","No","Married","Master"
105785,"Male","Hispanic or Latino","Yes","Prefer Not to Say","Married","Master"
109898,"Male","Hispanic or Latino","Yes","No","Married","Associate"
105831,"Female","Hispanic or Latino","No","Yes","Married","Bachelor"
106517,"Female","Black or African American","No","No","Married","Associate"
105740,"Female","White","Prefer Not to Say","Prefer Not to Say","Single","Bachelor"
103537,"Male","Hispanic or Latino","No","No","Divorced","Associate"
106638,"Male","White","No","No","Married","Bachelor"
103520,"Male","Hispanic or Latino","No","No","Married","Associate"
108982,"Female","Asian","No","No","Single","Bachelor"
101403,"Male","White","No","No","Married","Bachelor"
100183,"Male","White","No","No","Married","Master"
100678,"Male","American Indian or Alaska Native","No","No","Single","Bachelor"
105052,"Female","Hispanic or Latino","No","No","Married","High School"
102949,"Female","White","No","Yes","Divorced","Doctorate"
102324,"Female","Two or More Races","No","No","Single","Master"
106391,"Male","Hispanic or Latino","No","No","Single","Bachelor"
102398,"Male","Black or African American","No","No","Married","Master"
101233,"Female","Hispanic or Latino","No","Yes","Married","Bachelor"
101257,"Female","Hispanic or Latino","No","No","Married","High School"
108729,"Male","Two or More Races","No","No","Married","Master"
102062,"Male","Hispanic or Latino","No","No","Married","High School"
102682,"Male","Black or African American","No","No","Single","High School"
100300,"Female","White","No","No","Divorced","Bachelor"
105217,"Male","Asian","No","No","Married","Bachelor"
104484,"Female","Prefer Not to Say","No","No","Divorced","Bachelor"
101477,"Male","Hispanic or Latino","No","No","Married","Master"
107264,"Female","Asian","No","No","Single","High School"
101176,"Female","White","No","No","Married","Bachelor"
106280,"Male","Native Hawaiian or Pacific Islander","No","No","Single","Bachelor"
108525,"Female","Black or African American","No","No","Married","High School"
105368,"Male","Asian","Yes","No","Married","High School"
101080,"Female","Two or More Races","No","Yes","Married","High School"
104074,"Female","Asian","No","No","Married","High School"
101180,"Male","White","No","No","Single","Master"
103092,"Male","White","No","No","Single","High School"
109002,"Non-Binary","Hispanic or Latino","No","No","Single","High School"
103756,"Male","Hispanic or Latino","No","No","Divorced","High School"
104653,"Female","Hispanic or Latino","No","No","Single","Associate"
108241,"Female","Hispanic or Latino","Yes","No","Married","Associate"
101737,"Female","White","No","No","Prefer Not to Say","Master"
101849,"Female","Asian","No","Prefer Not to Say","Single","Master"
102278,"Non-Binary","White","No","No","Divorced","Bachelor"
103201,"Male","Prefer Not to Say","Yes","No","Single","Associate"
101450,"Female","Asian","No","No","Single","High School"
100364,"Male","Black or African American","No","No","Married","Bachelor"
102110,"Male","Two or More Races","No","Yes","Single","Bachelor"
103486,"Female","Black or African American","No","No","Married","Bachelor"
106274,"Male","Prefer Not to Say","No","Prefer Not to Say","Married","Bachelor"
105330,"Female","Black or African American","No","No","Married","Master"
101846,"Male","Black or African American","No","No","Married","Doctorate"
109587,"Female","Asian","Yes","No","Divorced","Bachelor"
105202,"Male","Two or More Races","Prefer Not to Say","No","Single","Bachelor"
103808,"Male","Black or African American","No","No","Single","Bachelor"
102168,"Non-Binary","Asian","No","No","Married","Master"
101890,"Female","Asian","No","No","Prefer Not to Say","Master"
104122,"Male","Asian","No","No","Married","Bachelor"
101869,"Male","Asian","No","No","Married","Master"
106218,"Female","Hispanic or Latino","No","No","Married","Master"
106281,"Female","Black or African American","No","No","Prefer Not to Say","Bachelor"
105802,"Male","Asian","No","No","Married","Associate"
103087,"Male","White","No","No","Married","Bachelor"
106487,"Female","White","No","No","Single","Bachelor"
103682,"Male","Asian","No","No","Married","Associate"
107010,"Female","Two or More Races","No","Prefer Not to Say","Single","Master"
104321,"Male","Hispanic or Latino","No","No","Divorced","Master"
109465,"Male","Prefer Not to Say","No","No","Married","High School"
101695,"Male","Hispanic or Latino","No","No","Married","Bachelor"
105487,"Female","Asian","No","No","Married","Master"
101704,"Female","Hispanic or Latino","No","No","Married","Bachelor"
100117,"Female","White","No","No","Married","Bachelor"
104444,"Female","White","No","No","Divorced","Master"
104656,"Male","Asian","No","Yes","Married","High School"
104233,"Female","Hispanic or Latino","No","No","Married","Bachelor"
104537,"Male","White","No","No","Single","High School"
103062,"Male","Native Hawaiian or Pacific Islander","No","No","Married","High School"
106679,"Female","Hispanic or Latino","No","No","Single","Master"
102913,"Female","Asian","No","No","Married","Bachelor"
109138,"Female","White","No","Prefer Not to Say","Single","Associate"
103219,"Male","White","No","No","Single","Bachelor"
105566,"Female","Black or African American","No","No","Married","Master"
109323,"Male","Hispanic or Latino","No","No","Single","Bachelor"
102958,"Female","Hispanic or Latino","No","No","Single","Associate"
109871,"Male","Hispanic or Latino","No","No","Married","Associate"
101858,"Male","Black or African American","Prefer Not to Say","No","Married","Master"
103974,"Male","Black or African American","No","No","Married","Bachelor"
104930,"Female","Hispanic or Latino","No","No","Single","Bachelor"
100298,"Female","Two or More Races","No","No","Divorced","High School"
105301,"Male","Asian","No","Prefer Not to Say","Prefer Not to Say","High School"
102996,"Female","Black or African American","No","No","Married","High School"
109004,"Male","Hispanic or Latino","No","No","Married","Bachelor"
108179,"Male","White","Prefer Not to Say","No","Married","Associate"
100440,"Male","Hispanic or Latino","No","No","Married","Associate"
108429,"Male","White","No","No","Married","Bachelor"
105334,"Male","White","No","No","Married","Bachelor"
105998,"Female","White","No","No","Married","Bachelor"
107657,"Male","Hispanic or Latino","No","No","Single","Associate"
103740,"Female","Two or More Races","No","No","Single","Master"
103203,"Male","Hispanic or Latino","No","No","Married","Associate"
108470,"Female","Black or African American","No","No","Married","Associate"
100915,"Male","Two or More Races","No","No","Single","Doctorate"
107888,"Female","White","No","No","Married","High School"
106332,"Female","Black or African American","Prefer Not to Say","No","Single","High School"
109045,"Male","Black or African American","No","No","Divorced","Bachelor"
107961,"Female","White","No","No","Married","Bachelor"
102009,"Female","White","No","No","Single","Bachelor"
107816,"Male","Asian","Yes","No","Single","Bachelor"
106839,"Male","Asian","No","No","Married","High School"
106451,"Male","Hispanic or Latino","No","No","Single","Associate"
100142,"Male","Hispanic or Latino","No","No","Single","High School"
104105,"Male","Hispanic or Latino","No","No","Single","Associate"
105208,"Male","White","No","No","Divorced","Doctorate"
105934,"Female","White","No","No","Single","High School"
103058,"Female","White","No","No","Married","Bachelor"
109839,"Male","White","No","Yes","Single","Associate"
102500,"Male","White","No","No","Prefer Not to Say","Bachelor"
109996,"Female","Asian","No","No","Married","Associate"
108998,"Female","Asian","No","No","Single","Bachelor"
105567,"Female","White","No","No","Married","Bachelor"
109902,"Female","Hispanic or Latino","No","No","Married","Master"
104570,"Female","Black or African American","No","No","Married","Bachelor"
101039,"Female","Asian","No","No","Married","Bachelor"
102389,"Female","Black or African American","No","No","Single","High School"
102679,"Female","White","No","No","Single","Master"
103683,"Male","White","No","No","Single","Doctorate"
101086,"Female","Black or African American","No","Prefer Not to Say","Married","Associate"
108938,"Male","Hispanic or Latino","No","No","Married","Master"
108172,"Male","White","No","No","Married","Bachelor"
101210,"Female","White","No","No","Divorced","Bachelor"
101864,"Female","Black or African American","Prefer Not to Say","No","Married","High School"
