"CompensationEventID","EmployeeID","EffectiveDate","BaseSalary","BonusTargetPct","AnnualBonusTarget","PayGrade","CompensationChangeReason"
"C100452_5",100452,2019-01-01,121367,0.08,9709,"L3","Merit"
"C100452_6",100452,2020-01-01,121526,0.08,9722,"L3","Merit"
"C100452_7",100452,2021-01-01,121749,0.08,9740,"L3","Merit"
"C100452_8",100452,2022-01-01,125600,0.08,10048,"L3","Merit"
"C100452_9",100452,2023-01-01,134974,0.08,10798,"L3","Merit"
"C100452_10",100452,2024-01-01,153591,0.08,12287,"L3","Merit"
"C100452_11",100452,2025-01-01,145424,0.08,11634,"L3","Merit"
"C100452_12",100452,2026-01-01,146495,0.08,11720,"L3","Market Adjustment"
"C102332_1",102332,2015-01-01,99732,0.08,7979,"L3","Hire"
"C102332_2",102332,2016-01-01,102150,0.08,8172,"L3","Merit"
"C102332_3",102332,2017-01-01,104087,0.08,8327,"L3","Market Adjustment"
"C102332_4",102332,2018-01-01,110351,0.08,8828,"L3","Merit"
"C102332_5",102332,2019-01-01,121736,0.08,9739,"L3","Merit"
"C102332_6",102332,2020-01-01,125817,0.08,10065,"L3","Merit"
"C102332_7",102332,2021-01-01,131723,0.08,10538,"L3","Merit"
"C102332_8",102332,2022-01-01,113622,0.08,9090,"L3","Merit"
"C102332_9",102332,2023-01-01,136288,0.08,10903,"L3","Merit"
"C102332_10",102332,2024-01-01,124476,0.08,9958,"L3","Merit"
"C102332_11",102332,2025-01-01,131047,0.08,10484,"L3","Merit"
"C102332_12",102332,2026-01-01,177185,0.08,14175,"L3","Merit"
"C106166_1",106166,2015-01-01,99370,0.08,7950,"L3","Hire"
"C106166_2",106166,2016-01-01,102633,0.08,8211,"L3","Market Adjustment"
"C106166_3",106166,2017-01-01,107876,0.08,8630,"L3","Merit"
"C106166_4",106166,2018-01-01,111614,0.08,8929,"L3","Merit"
"C106166_5",106166,2019-01-01,108555,0.08,8684,"L3","Merit"
"C106166_6",106166,2020-01-01,107773,0.08,8622,"L3","Market Adjustment"
"C106166_7",106166,2021-01-01,117826,0.08,9426,"L3","Market Adjustment"
"C106166_8",106166,2022-01-01,128051,0.08,10244,"L3","Merit"
"C106166_9",106166,2023-01-01,150789,0.08,12063,"L3","Merit"
"C106166_10",106166,2024-01-01,142152,0.08,11372,"L3","Merit"
"C106166_11",106166,2025-01-01,121685,0.08,9735,"L3","Merit"
"C106166_12",106166,2026-01-01,141953,0.08,11356,"L3","Merit"
"C103309_1",103309,2015-01-01,125088,0.08,10007,"L3","Hire"
"C103309_2",103309,2016-01-01,131849,0.08,10548,"L3","Market Adjustment"
"C103309_3",103309,2017-01-01,133484,0.08,10679,"L3","Market Adjustment"
"C103309_4",103309,2018-01-01,131407,0.08,10513,"L3","Merit"
"C103309_5",103309,2019-01-01,151630,0.08,12130,"L3","Merit"
"C103309_6",103309,2020-01-01,151289,0.08,12103,"L3","Merit"
"C103309_7",103309,2021-01-01,146945,0.08,11756,"L3","Merit"
"C103309_8",103309,2022-01-01,178076,0.08,14246,"L3","Market Adjustment"
"C103309_9",103309,2023-01-01,144544,0.08,11564,"L3","Merit"
"C103309_10",103309,2024-01-01,162638,0.08,13011,"L3","Merit"
"C103309_11",103309,2025-01-01,155769,0.08,12462,"L3","Merit"
"C103309_12",103309,2026-01-01,157054,0.08,12564,"L3","Merit"
"C105370_1",105370,2015-01-01,127955,0.08,10236,"L3","Hire"
"C105370_2",105370,2016-01-01,132314,0.08,10585,"L3","Market Adjustment"
"C105370_3",105370,2017-01-01,137455,0.08,10996,"L3","Merit"
"C105370_4",105370,2018-01-01,142875,0.08,11430,"L3","Merit"
"C105370_5",105370,2019-01-01,136820,0.08,10946,"L3","Merit"
"C105370_6",105370,2020-01-01,140301,0.08,11224,"L3","Merit"
"C105370_7",105370,2021-01-01,146270,0.08,11702,"L3","Merit"
"C105370_8",105370,2022-01-01,148601,0.08,11888,"L3","Merit"
"C105370_9",105370,2023-01-01,157684,0.08,12615,"L3","Market Adjustment"
"C105370_10",105370,2024-01-01,185411,0.08,14833,"L3","Merit"
"C105370_11",105370,2025-01-01,165511,0.08,13241,"L3","Merit"
"C105370_12",105370,2026-01-01,182725,0.08,14618,"L3","Market Adjustment"
"C108963_1",108963,2015-01-01,99682,0.08,7975,"L3","Hire"
"C108963_2",108963,2016-01-01,102969,0.08,8238,"L3","Market Adjustment"
"C108963_3",108963,2017-01-01,109998,0.08,8800,"L3","Merit"
"C108963_4",108963,2018-01-01,106873,0.08,8550,"L3","Merit"
"C108963_5",108963,2019-01-01,115316,0.08,9225,"L3","Market Adjustment"
"C108963_6",108963,2020-01-01,113439,0.08,9075,"L3","Merit"
"C108963_7",108963,2021-01-01,110104,0.08,8808,"L3","Merit"
"C108963_8",108963,2022-01-01,127196,0.08,10176,"L3","Merit"
"C108963_9",108963,2023-01-01,148726,0.08,11898,"L3","Merit"
"C108963_10",108963,2024-01-01,114739,0.08,9179,"L3","Merit"
"C108963_11",108963,2025-01-01,134339,0.08,10747,"L3","Merit"
"C108963_12",108963,2026-01-01,151387,0.08,12111,"L3","Merit"
"C101892_1",101892,2015-01-01,94443,0.08,7555,"L3","Hire"
"C101892_2",101892,2016-01-01,97060,0.08,7765,"L3","Merit"
"C101892_3",101892,2017-01-01,99502,0.08,7960,"L3","Merit"
"C101892_4",101892,2018-01-01,102374,0.08,8190,"L3","Merit"
"C101892_5",101892,2019-01-01,113190,0.08,9055,"L3","Market Adjustment"
"C101892_6",101892,2020-01-01,115239,0.08,9219,"L3","Merit"
"C101892_7",101892,2021-01-01,125325,0.08,10026,"L3","Merit"
"C101892_8",101892,2022-01-01,119316,0.08,9545,"L3","Merit"
"C101892_9",101892,2023-01-01,121463,0.08,9717,"L3","Merit"
"C101892_10",101892,2024-01-01,124609,0.08,9969,"L3","Market Adjustment"
"C101892_11",101892,2025-01-01,142434,0.08,11395,"L3","Merit"
"C101892_12",101892,2026-01-01,120690,0.08,9655,"L3","Merit"
"C109357_1",109357,2015-01-01,105533,0.08,8443,"L3","Hire"
"C109357_2",109357,2016-01-01,110605,0.08,8848,"L3","Merit"
"C109357_3",109357,2017-01-01,109007,0.08,8721,"L3","Merit"
"C109357_4",109357,2018-01-01,111324,0.08,8906,"L3","Market Adjustment"
"C109357_5",109357,2019-01-01,118630,0.08,9490,"L3","Market Adjustment"
"C109357_6",109357,2020-01-01,118303,0.08,9464,"L3","Merit"
"C109357_7",109357,2021-01-01,121197,0.08,9696,"L3","Merit"
"C109357_8",109357,2022-01-01,137535,0.08,11003,"L3","Merit"
"C109357_9",109357,2023-01-01,125911,0.08,10073,"L3","Merit"
"C109357_10",109357,2024-01-01,157305,0.08,12584,"L3","Merit"
"C109357_11",109357,2025-01-01,177757,0.08,14221,"L3","Merit"
"C109357_12",109357,2026-01-01,146980,0.08,11758,"L3","Merit"
"C105936_1",105936,2015-01-01,99169,0.08,7934,"L3","Hire"
"C105936_2",105936,2016-01-01,103804,0.08,8304,"L3","Merit"
"C105936_3",105936,2017-01-01,106256,0.08,8500,"L3","Merit"
"C105936_4",105936,2018-01-01,104675,0.08,8374,"L3","Merit"
"C105936_5",105936,2019-01-01,114746,0.08,9180,"L3","Merit"
"C105936_6",105936,2020-01-01,114609,0.08,9169,"L3","Merit"
"C105936_7",105936,2021-01-01,123025,0.08,9842,"L3","Merit"
"C105936_8",105936,2022-01-01,119645,0.08,9572,"L3","Merit"
"C105936_9",105936,2023-01-01,119407,0.08,9553,"L3","Merit"
"C105936_10",105936,2024-01-01,141872,0.08,11350,"L3","Market Adjustment"
"C105936_11",105936,2025-01-01,151931,0.08,12154,"L3","Merit"
"C105936_12",105936,2026-01-01,139650,0.08,11172,"L3","Market Adjustment"
"C107814_1",107814,2015-01-01,89344,0.08,7148,"L3","Hire"
"C107814_2",107814,2016-01-01,90797,0.08,7264,"L3","Merit"
"C107814_3",107814,2017-01-01,96967,0.08,7757,"L3","Merit"
"C107814_4",107814,2018-01-01,100826,0.08,8066,"L3","Merit"
"C107814_5",107814,2019-01-01,99520,0.08,7962,"L3","Merit"
"C107814_6",107814,2020-01-01,100451,0.08,8036,"L3","Merit"
"C107814_7",107814,2021-01-01,117361,0.08,9389,"L3","Merit"
"C107814_8",107814,2022-01-01,121376,0.08,9710,"L3","Merit"
"C107814_9",107814,2023-01-01,110205,0.08,8816,"L3","Merit"
"C107814_10",107814,2024-01-01,104624,0.08,8370,"L3","Merit"
"C107814_11",107814,2025-01-01,118952,0.08,9516,"L3","Merit"
"C107814_12",107814,2026-01-01,137202,0.08,10976,"L3","Merit"
"C109970_1",109970,2015-01-01,104136,0.08,8331,"L3","Hire"
"C109970_2",109970,2016-01-01,106868,0.08,8549,"L3","Merit"
"C109970_3",109970,2017-01-01,111018,0.08,8881,"L3","Merit"
"C109970_4",109970,2018-01-01,110736,0.08,8859,"L3","Merit"
"C109970_5",109970,2019-01-01,115146,0.08,9212,"L3","Market Adjustment"
"C109970_6",109970,2020-01-01,130568,0.08,10445,"L3","Merit"
"C109970_7",109970,2021-01-01,127270,0.08,10182,"L3","Merit"
"C109970_8",109970,2022-01-01,136554,0.08,10924,"L3","Merit"
"C109970_9",109970,2023-01-01,119436,0.08,9555,"L3","Merit"
"C109970_10",109970,2024-01-01,120543,0.08,9643,"L3","Merit"
"C109970_11",109970,2025-01-01,155592,0.08,12447,"L3","Merit"
"C109970_12",109970,2026-01-01,145615,0.08,11649,"L3","Merit"
"C107627_1",107627,2015-01-01,111247,0.08,8900,"L3","Hire"
"C107627_2",107627,2016-01-01,116620,0.08,9330,"L3","Merit"
"C107627_3",107627,2017-01-01,123498,0.08,9880,"L3","Merit"
"C107627_4",107627,2018-01-01,124510,0.08,9961,"L3","Merit"
"C107627_5",107627,2019-01-01,137097,0.08,10968,"L3","Merit"
"C107627_6",107627,2020-01-01,145180,0.08,11614,"L3","Merit"
"C107627_7",107627,2021-01-01,130227,0.08,10418,"L3","Merit"
"C107627_8",107627,2022-01-01,151275,0.08,12102,"L3","Market Adjustment"
"C107627_9",107627,2023-01-01,133187,0.08,10655,"L3","Merit"
"C107627_10",107627,2024-01-01,131836,0.08,10547,"L3","Merit"
"C107627_11",107627,2025-01-01,175215,0.08,14017,"L3","Merit"
"C107627_12",107627,2026-01-01,186463,0.08,14917,"L3","Merit"
"C104394_1",104394,2015-01-01,110400,0.08,8832,"L3","Hire"
"C104394_2",104394,2016-01-01,112678,0.08,9014,"L3","Merit"
"C104394_3",104394,2017-01-01,115490,0.08,9239,"L3","Market Adjustment"
"C104394_4",104394,2018-01-01,124351,0.08,9948,"L3","Merit"
"C104394_5",104394,2019-01-01,136293,0.08,10903,"L3","Merit"
"C104394_6",104394,2020-01-01,144270,0.08,11542,"L3","Merit"
"C104394_7",104394,2021-01-01,144532,0.08,11563,"L3","Merit"
"C104394_8",104394,2022-01-01,155297,0.08,12424,"L3","Merit"
"C104394_9",104394,2023-01-01,150062,0.08,12005,"L3","Merit"
"C104394_10",104394,2024-01-01,132684,0.08,10615,"L3","Merit"
"C104394_11",104394,2025-01-01,177005,0.08,14160,"L3","Merit"
"C104394_12",104394,2026-01-01,136229,0.08,10898,"L3","Merit"
"C109592_1",109592,2015-01-01,115891,0.08,9271,"L3","Hire"
"C109592_2",109592,2016-01-01,119265,0.08,9541,"L3","Merit"
"C109592_3",109592,2017-01-01,128566,0.08,10285,"L3","Merit"
"C109592_4",109592,2018-01-01,127056,0.08,10164,"L3","Merit"
"C109592_5",109592,2019-01-01,123255,0.08,9860,"L3","Merit"
"C109592_6",109592,2020-01-01,143921,0.08,11514,"L3","Market Adjustment"
"C109592_7",109592,2021-01-01,140964,0.08,11277,"L3","Merit"
"C109592_8",109592,2022-01-01,134846,0.08,10788,"L3","Market Adjustment"
"C109592_9",109592,2023-01-01,163723,0.08,13098,"L3","Merit"
"C109592_10",109592,2024-01-01,134794,0.08,10784,"L3","Merit"
"C109592_11",109592,2025-01-01,145984,0.08,11679,"L3","Merit"
"C109592_12",109592,2026-01-01,143607,0.08,11489,"L3","Merit"
"C106812_1",106812,2015-01-01,119277,0.08,9542,"L3","Hire"
"C106812_2",106812,2016-01-01,122713,0.08,9817,"L3","Merit"
"C106812_3",106812,2017-01-01,125772,0.08,10062,"L3","Merit"
"C106812_4",106812,2018-01-01,139050,0.08,11124,"L3","Merit"
"C106812_5",106812,2019-01-01,133611,0.08,10689,"L3","Merit"
"C106812_6",106812,2020-01-01,146489,0.08,11719,"L3","Merit"
"C106812_7",106812,2021-01-01,138807,0.08,11105,"L3","Merit"
"C106812_8",106812,2022-01-01,136538,0.08,10923,"L3","Merit"
"C106812_9",106812,2023-01-01,162804,0.08,13024,"L3","Merit"
"C106812_10",106812,2024-01-01,150109,0.08,12009,"L3","Market Adjustment"
"C106812_11",106812,2025-01-01,154218,0.08,12337,"L3","Merit"
"C106812_12",106812,2026-01-01,155643,0.08,12451,"L3","Merit"
"C109196_1",109196,2015-01-01,128235,0.08,10259,"L3","Hire"
"C109196_2",109196,2016-01-01,130731,0.08,10458,"L3","Merit"
"C109196_3",109196,2017-01-01,136625,0.08,10930,"L3","Merit"
"C109196_4",109196,2018-01-01,143461,0.08,11477,"L3","Merit"
"C109196_5",109196,2019-01-01,143891,0.08,11511,"L3","Merit"
"C109196_6",109196,2020-01-01,138666,0.08,11093,"L3","Merit"
"C109196_7",109196,2021-01-01,147629,0.08,11810,"L3","Market Adjustment"
"C109196_8",109196,2022-01-01,169757,0.08,13581,"L3","Merit"
"C109196_9",109196,2023-01-01,175092,0.08,14007,"L3","Merit"
"C109196_10",109196,2024-01-01,196325,0.08,15706,"L3","Merit"
"C109196_11",109196,2025-01-01,149971,0.08,11998,"L3","Merit"
"C109196_12",109196,2026-01-01,199994,0.08,16000,"L3","Merit"
"C108920_1",108920,2015-01-01,103417,0.08,8273,"L3","Hire"
"C108920_2",108920,2016-01-01,106713,0.08,8537,"L3","Merit"
"C108920_3",108920,2017-01-01,112993,0.08,9039,"L3","Merit"
"C108920_4",108920,2018-01-01,114942,0.08,9195,"L3","Market Adjustment"
"C108920_5",108920,2019-01-01,117863,0.08,9429,"L3","Merit"
"C108920_6",108920,2020-01-01,121284,0.08,9703,"L3","Merit"
"C108920_7",108920,2021-01-01,113213,0.08,9057,"L3","Merit"
"C108920_8",108920,2022-01-01,128670,0.08,10294,"L3","Merit"
"C108920_9",108920,2023-01-01,124979,0.08,9998,"L3","Market Adjustment"
"C108920_10",108920,2024-01-01,118321,0.08,9466,"L3","Merit"
"C108920_11",108920,2025-01-01,132226,0.08,10578,"L3","Market Adjustment"
"C108920_12",108920,2026-01-01,180000,0.08,14400,"L3","Merit"
"C101673_1",101673,2015-01-01,96776,0.08,7742,"L3","Hire"
"C101673_2",101673,2016-01-01,99821,0.08,7986,"L3","Merit"
"C101673_3",101673,2017-01-01,104781,0.08,8382,"L3","Merit"
"C101673_4",101673,2018-01-01,106647,0.08,8532,"L3","Merit"
"C101673_5",101673,2019-01-01,119811,0.08,9585,"L3","Merit"
"C101673_6",101673,2020-01-01,125111,0.08,10009,"L3","Merit"
"C101673_7",101673,2021-01-01,111427,0.08,8914,"L3","Merit"
"C101673_8",101673,2022-01-01,114188,0.08,9135,"L3","Merit"
"C101673_9",101673,2023-01-01,141770,0.08,11342,"L3","Merit"
"C101673_10",101673,2024-01-01,148213,0.08,11857,"L3","Merit"
"C101673_11",101673,2025-01-01,128092,0.08,10247,"L3","Merit"
"C101673_12",101673,2026-01-01,168188,0.08,13455,"L3","Merit"
"C107852_1",107852,2016-01-01,114530,0.08,9162,"L3","Hire"
"C107852_2",107852,2017-01-01,118051,0.08,9444,"L3","Merit"
"C107852_3",107852,2018-01-01,119628,0.08,9570,"L3","Merit"
"C107852_4",107852,2019-01-01,122196,0.08,9776,"L3","Merit"
"C107852_5",107852,2020-01-01,136846,0.08,10948,"L3","Merit"
"C107852_6",107852,2021-01-01,137487,0.08,10999,"L3","Merit"
"C107852_7",107852,2022-01-01,154117,0.08,12329,"L3","Merit"
"C107852_8",107852,2023-01-01,163827,0.08,13106,"L3","Market Adjustment"
"C107852_9",107852,2024-01-01,135354,0.08,10828,"L3","Merit"
"C107852_10",107852,2025-01-01,159235,0.08,12739,"L3","Merit"
"C107852_11",107852,2026-01-01,178817,0.08,14305,"L3","Merit"
"C105680_1",105680,2016-01-01,109505,0.08,8760,"L3","Hire"
"C105680_2",105680,2017-01-01,113744,0.08,9100,"L3","Market Adjustment"
"C105680_3",105680,2018-01-01,118692,0.08,9495,"L3","Merit"
"C105680_4",105680,2019-01-01,119963,0.08,9597,"L3","Merit"
"C105680_5",105680,2020-01-01,128563,0.08,10285,"L3","Merit"
"C105680_6",105680,2021-01-01,134900,0.08,10792,"L3","Merit"
"C105680_7",105680,2022-01-01,143293,0.08,11463,"L3","Merit"
"C105680_8",105680,2023-01-01,122239,0.08,9779,"L3","Merit"
"C105680_9",105680,2024-01-01,129599,0.08,10368,"L3","Merit"
"C105680_10",105680,2025-01-01,142544,0.08,11404,"L3","Merit"
"C109598_1",109598,2016-01-01,89261,0.08,7141,"L3","Hire"
"C109598_2",109598,2017-01-01,92424,0.08,7394,"L3","Market Adjustment"
"C109598_3",109598,2018-01-01,93972,0.08,7518,"L3","Merit"
"C109598_4",109598,2019-01-01,93343,0.08,7467,"L3","Merit"
"C109598_5",109598,2020-01-01,95912,0.08,7673,"L3","Merit"
"C109598_6",109598,2021-01-01,103948,0.08,8316,"L3","Merit"
"C109598_7",109598,2022-01-01,99081,0.08,7926,"L3","Merit"
"C109598_8",109598,2023-01-01,112236,0.08,8979,"L3","Merit"
"C109598_9",109598,2024-01-01,129363,0.08,10349,"L3","Market Adjustment"
"C109598_10",109598,2025-01-01,126937,0.08,10155,"L3","Merit"
"C109598_11",109598,2026-01-01,122715,0.08,9817,"L3","Merit"
"C101932_1",101932,2016-01-01,127954,0.08,10236,"L3","Hire"
"C101932_2",101932,2017-01-01,133287,0.08,10663,"L3","Merit"
"C101932_3",101932,2018-01-01,140795,0.08,11264,"L3","Market Adjustment"
"C101932_4",101932,2019-01-01,138411,0.08,11073,"L3","Merit"
"C101932_5",101932,2020-01-01,145528,0.08,11642,"L3","Merit"
"C101932_6",101932,2021-01-01,157847,0.08,12628,"L3","Merit"
"C101932_7",101932,2022-01-01,168367,0.08,13469,"L3","Market Adjustment"
"C101932_8",101932,2023-01-01,171296,0.08,13704,"L3","Merit"
"C101932_9",101932,2024-01-01,189826,0.08,15186,"L3","Merit"
"C101932_10",101932,2025-01-01,179044,0.08,14324,"L3","Merit"
"C101932_11",101932,2026-01-01,150737,0.08,12059,"L3","Merit"
"C101821_1",101821,2016-01-01,98195,0.08,7856,"L3","Hire"
"C101821_2",101821,2017-01-01,101102,0.08,8088,"L3","Merit"
"C101821_3",101821,2018-01-01,105382,0.08,8431,"L3","Merit"
"C101821_4",101821,2019-01-01,105195,0.08,8416,"L3","Merit"
"C101821_5",101821,2020-01-01,112744,0.08,9020,"L3","Merit"
"C101821_6",101821,2021-01-01,127734,0.08,10219,"L3","Market Adjustment"
"C101821_7",101821,2022-01-01,110345,0.08,8828,"L3","Merit"
"C101821_8",101821,2023-01-01,138869,0.08,11110,"L3","Merit"
"C101821_9",101821,2024-01-01,118488,0.08,9479,"L3","Merit"
"C101821_10",101821,2025-01-01,138861,0.08,11109,"L3","Market Adjustment"
"C101821_11",101821,2026-01-01,119892,0.08,9591,"L3","Merit"
"C108535_1",108535,2016-01-01,91636,0.08,7331,"L3","Hire"
"C108535_2",108535,2017-01-01,95030,0.08,7602,"L3","Merit"
"C108535_3",108535,2018-01-01,97270,0.08,7782,"L3","Merit"
"C108535_4",108535,2019-01-01,100217,0.08,8017,"L3","Merit"
"C108535_5",108535,2020-01-01,109409,0.08,8753,"L3","Merit"
"C108535_6",108535,2021-01-01,119366,0.08,9549,"L3","Market Adjustment"
"C108535_7",108535,2022-01-01,111208,0.08,8897,"L3","Merit"
"C108535_8",108535,2023-01-01,120930,0.08,9674,"L3","Merit"
"C108535_9",108535,2024-01-01,133902,0.08,10712,"L3","Merit"
"C108535_10",108535,2025-01-01,116458,0.08,9317,"L3","Merit"
"C108535_11",108535,2026-01-01,106901,0.08,8552,"L3","Merit"
"C102145_1",102145,2016-01-01,106848,0.08,8548,"L3","Hire"
"C102145_2",102145,2017-01-01,110875,0.08,8870,"L3","Merit"
"C102145_3",102145,2018-01-01,110900,0.08,8872,"L3","Merit"
"C102145_4",102145,2019-01-01,123295,0.08,9864,"L3","Merit"
"C102145_5",102145,2020-01-01,126221,0.08,10098,"L3","Merit"
"C102145_6",102145,2021-01-01,131933,0.08,10555,"L3","Merit"
"C102145_7",102145,2022-01-01,140299,0.08,11224,"L3","Merit"
"C102145_8",102145,2023-01-01,145048,0.08,11604,"L3","Merit"
"C102145_9",102145,2024-01-01,158299,0.08,12664,"L3","Merit"
"C102145_10",102145,2025-01-01,144690,0.08,11575,"L3","Market Adjustment"
"C102145_11",102145,2026-01-01,137137,0.08,10971,"L3","Merit"
"C104469_1",104469,2016-01-01,138020,0.08,11042,"L3","Hire"
"C104469_2",104469,2017-01-01,143942,0.08,11515,"L3","Merit"
"C104469_3",104469,2018-01-01,151775,0.08,12142,"L3","Merit"
"C104469_4",104469,2019-01-01,160528,0.08,12842,"L3","Market Adjustment"
"C104469_5",104469,2020-01-01,162972,0.08,13038,"L3","Merit"
"C104469_6",104469,2021-01-01,177288,0.08,14183,"L3","Market Adjustment"
"C104469_7",104469,2022-01-01,183467,0.08,14677,"L3","Merit"
"C104469_8",104469,2023-01-01,174004,0.08,13920,"L3","Merit"
"C104469_9",104469,2024-01-01,187239,0.08,14979,"L3","Merit"
"C104469_10",104469,2025-01-01,165965,0.08,13277,"L3","Merit"
"C104469_11",104469,2026-01-01,230547,0.08,18444,"L3","Merit"
"C100634_1",100634,2016-01-01,121232,0.08,9699,"L3","Hire"
"C100634_2",100634,2017-01-01,123331,0.08,9866,"L3","Market Adjustment"
"C100634_3",100634,2018-01-01,132067,0.08,10565,"L3","Market Adjustment"
"C100634_4",100634,2019-01-01,127560,0.08,10205,"L3","Market Adjustment"
"C100634_5",100634,2020-01-01,146876,0.08,11750,"L3","Merit"
"C100634_6",100634,2021-01-01,156966,0.08,12557,"L3","Merit"
"C100634_7",100634,2022-01-01,153271,0.08,12262,"L3","Merit"
"C100634_8",100634,2023-01-01,146789,0.08,11743,"L3","Merit"
"C100634_9",100634,2024-01-01,181861,0.08,14549,"L3","Merit"
"C100634_10",100634,2025-01-01,171213,0.08,13697,"L3","Merit"
"C100634_11",100634,2026-01-01,167542,0.08,13403,"L3","Merit"
"C108200_1",108200,2016-01-01,94251,0.08,7540,"L3","Hire"
"C108200_2",108200,2017-01-01,98541,0.08,7883,"L3","Merit"
"C108200_3",108200,2018-01-01,103391,0.08,8271,"L3","Merit"
"C108200_4",108200,2019-01-01,103197,0.08,8256,"L3","Merit"
"C108200_5",108200,2020-01-01,116238,0.08,9299,"L3","Merit"
"C108200_6",108200,2021-01-01,108597,0.08,8688,"L3","Merit"
"C108200_7",108200,2022-01-01,105837,0.08,8467,"L3","Merit"
"C108200_8",108200,2023-01-01,117549,0.08,9404,"L3","Merit"
"C108200_9",108200,2024-01-01,112222,0.08,8978,"L3","Merit"
"C108200_10",108200,2025-01-01,120174,0.08,9614,"L3","Merit"
"C100666_1",100666,2016-01-01,103501,0.08,8280,"L3","Hire"
"C100666_2",100666,2017-01-01,105488,0.08,8439,"L3","Merit"
"C100666_3",100666,2018-01-01,110819,0.08,8866,"L3","Merit"
"C100666_4",100666,2019-01-01,112917,0.08,9033,"L3","Merit"
"C100666_5",100666,2020-01-01,115969,0.08,9278,"L3","Merit"
"C100666_6",100666,2021-01-01,116107,0.08,9289,"L3","Merit"
"C100666_7",100666,2022-01-01,118032,0.08,9443,"L3","Merit"
"C100666_8",100666,2023-01-01,149008,0.08,11921,"L3","Merit"
"C100666_9",100666,2024-01-01,120651,0.08,9652,"L3","Merit"
"C100666_10",100666,2025-01-01,149917,0.08,11993,"L3","Market Adjustment"
"C100666_11",100666,2026-01-01,153014,0.08,12241,"L3","Merit"
"C100489_1",100489,2016-01-01,96178,0.08,7694,"L3","Hire"
"C100489_2",100489,2017-01-01,98637,0.08,7891,"L3","Merit"
"C100489_3",100489,2018-01-01,103892,0.08,8311,"L3","Merit"
"C100489_4",100489,2019-01-01,102341,0.08,8187,"L3","Merit"
"C100489_5",100489,2020-01-01,105815,0.08,8465,"L3","Merit"
"C100489_6",100489,2021-01-01,119007,0.08,9521,"L3","Merit"
"C100489_7",100489,2022-01-01,114414,0.08,9153,"L3","Merit"
"C100489_8",100489,2023-01-01,116907,0.08,9353,"L3","Merit"
"C100489_9",100489,2024-01-01,114958,0.08,9197,"L3","Merit"
"C100489_10",100489,2025-01-01,143416,0.08,11473,"L3","Merit"
"C100489_11",100489,2026-01-01,132069,0.08,10566,"L3","Merit"
"C104095_1",104095,2016-01-01,119685,0.08,9575,"L3","Hire"
"C104095_2",104095,2017-01-01,124353,0.08,9948,"L3","Merit"
