"SurveyResponseID","EmployeeID","SurveyDate","EngagementScore","ManagerEffectivenessScore","InclusionScore","IntentToStayScore","SurveyParticipationFlag"
"S202403_108011",108011,2024-03-31,3.1,4.3,3.7,2.9,"Yes"
"S202403_102790",102790,2024-03-31,3,4.4,4,3.9,"Yes"
"S202403_107325",107325,2024-03-31,2.9,4.7,4.4,4.1,"Yes"
"S202403_108486",108486,2024-03-31,3,4.9,4.2,3.2,"Yes"
"S202403_109476",109476,2024-03-31,4.3,4.2,4.4,3.3,"Yes"
"S202403_107087",107087,2024-03-31,3.2,4.4,4.5,2.8,"Yes"
"S202403_104382",104382,2024-03-31,3.6,4.3,4,2.9,"Yes"
"S202403_106138",106138,2024-03-31,3.9,3.5,3.8,5,"Yes"
"S202403_100472",100472,2024-03-31,4.3,2.1,3.6,4.8,"Yes"
"S202403_108722",108722,2024-03-31,4.2,4.3,4.8,3.4,"Yes"
"S202403_107721",107721,2024-03-31,3.9,3.3,3.6,3.8,"Yes"
"S202403_108221",108221,2024-03-31,4.9,3.3,3.9,4.4,"Yes"
"S202403_107064",107064,2024-03-31,1.6,4,5,5,"Yes"
"S202403_100618",100618,2024-03-31,3.2,3.6,4.1,4.8,"Yes"
"S202403_100479",100479,2024-03-31,4.3,4.1,3.6,4.1,"Yes"
"S202403_103046",103046,2024-03-31,3.4,4,4.4,3.5,"Yes"
"S202403_105684",105684,2024-03-31,3.6,4.6,3.9,3,"Yes"
"S202403_105772",105772,2024-03-31,4.5,3.9,4.1,4.3,"Yes"
"S202403_104014",104014,2024-03-31,3.8,4.7,5,4.1,"Yes"
"S202403_100752",100752,2024-03-31,4.2,3.2,4.5,3.5,"Yes"
"S202403_101701",101701,2024-03-31,3.7,3.7,3.2,2.3,"Yes"
"S202403_101886",101886,2024-03-31,4.9,3.7,3.8,3.1,"Yes"
"S202403_103951",103951,2024-03-31,3.9,3.9,3.8,3.3,"Yes"
"S202403_105474",105474,2024-03-31,3.3,3.9,4.6,4.4,"Yes"
"S202403_107410",107410,2024-03-31,3.2,3.4,2.3,3.6,"Yes"
"S202403_101171",101171,2024-03-31,3.3,3.8,4.9,4.6,"Yes"
"S202403_107881",107881,2024-03-31,3.8,4.6,4.4,5,"Yes"
"S202403_105861",105861,2024-03-31,4.4,3.7,4.1,3.2,"Yes"
"S202403_109561",109561,2024-03-31,3.6,3.3,4,2.8,"Yes"
"S202403_108636",108636,2024-03-31,2.6,3.8,3.9,3.9,"Yes"
"S202403_109427",109427,2024-03-31,2.9,3.2,4.7,3.5,"Yes"
"S202403_102552",102552,2024-03-31,3.8,3.6,2.5,3.7,"Yes"
"S202403_105444",105444,2024-03-31,3.7,4.2,4.4,4.5,"Yes"
"S202403_103009",103009,2024-03-31,3.5,3.8,3.7,3.5,"Yes"
"S202403_104552",104552,2024-03-31,2.9,3.9,4.3,4.9,"Yes"
"S202403_108112",108112,2024-03-31,4.2,3.9,4.4,5,"Yes"
"S202403_102911",102911,2024-03-31,4,3.8,3.8,4.5,"Yes"
"S202403_100661",100661,2024-03-31,4.3,4,3.5,4.7,"Yes"
"S202403_105574",105574,2024-03-31,3.4,4.1,5,3.8,"Yes"
"S202403_107763",107763,2024-03-31,3.3,4.9,4.3,4.2,"Yes"
"S202403_103248",103248,2024-03-31,4.5,4,4,4.1,"Yes"
"S202403_109557",109557,2024-03-31,2.4,3.5,4.1,3.5,"Yes"
"S202403_104020",104020,2024-03-31,3,3.6,3.8,3.8,"Yes"
"S202403_103939",103939,2024-03-31,4.8,3.8,3.7,3.9,"Yes"
"S202403_101184",101184,2024-03-31,3.1,4.2,4.2,3,"Yes"
"S202403_100423",100423,2024-03-31,3.4,3.6,3.7,3.3,"Yes"
"S202403_106576",106576,2024-03-31,2.7,3.7,4.8,4.1,"Yes"
"S202403_100804",100804,2024-03-31,3.5,3.6,4.2,3.7,"Yes"
"S202403_100505",100505,2024-03-31,3.5,3.1,4.4,4.4,"Yes"
"S202403_109470",109470,2024-03-31,4,4.5,4.4,4.1,"Yes"
"S202403_105024",105024,2024-03-31,4.3,3.1,3,4.3,"Yes"
"S202403_102834",102834,2024-03-31,3.1,2.9,4.8,2.9,"Yes"
"S202403_109274",109274,2024-03-31,2.3,4.8,3.6,3.7,"Yes"
"S202403_106025",106025,2024-03-31,3.2,4.3,3.9,4.2,"Yes"
"S202403_107442",107442,2024-03-31,3.3,4.5,3.3,1.8,"Yes"
"S202403_105176",105176,2024-03-31,3.2,3.6,3.2,4.5,"Yes"
"S202403_101361",101361,2024-03-31,3.9,3.9,3.4,4.4,"Yes"
"S202403_103150",103150,2024-03-31,4.3,4.1,4,2.8,"Yes"
"S202403_103645",103645,2024-03-31,2.3,3.1,4.1,4.7,"Yes"
"S202403_102055",102055,2024-03-31,3.7,4.6,3.7,4.1,"Yes"
"S202403_106206",106206,2024-03-31,3.1,2.6,5,3.9,"Yes"
"S202403_104832",104832,2024-03-31,3.7,3.9,3.2,3.4,"Yes"
"S202403_108753",108753,2024-03-31,5,4.7,3.8,4.5,"Yes"
"S202403_108209",108209,2024-03-31,3.4,4.4,4.5,4.9,"Yes"
"S202403_104575",104575,2024-03-31,4.9,5,3.9,4.1,"Yes"
"S202403_104106",104106,2024-03-31,3.7,4.2,3.5,4.3,"Yes"
"S202403_105290",105290,2024-03-31,3.3,3.4,4,3.8,"Yes"
"S202403_108099",108099,2024-03-31,2.7,3.6,3.6,4.5,"Yes"
"S202403_107670",107670,2024-03-31,3.7,4.7,4.4,4,"Yes"
"S202403_101264",101264,2024-03-31,4.9,3.4,2.7,4.1,"Yes"
"S202403_102595",102595,2024-03-31,4,4.3,4,3.9,"Yes"
"S202403_104419",104419,2024-03-31,3.3,3.9,4.2,4,"Yes"
"S202403_107432",107432,2024-03-31,2.5,4.5,3.9,3.7,"Yes"
"S202403_103065",103065,2024-03-31,4.1,4.5,3.8,4.5,"Yes"
"S202403_103283",103283,2024-03-31,3.4,4.8,3.1,4.1,"Yes"
"S202403_109625",109625,2024-03-31,5,3.4,3.6,3.4,"Yes"
"S202403_108004",108004,2024-03-31,2.7,2.4,5,4.5,"Yes"
"S202403_101895",101895,2024-03-31,3.2,4.1,3.8,3.5,"Yes"
"S202403_104981",104981,2024-03-31,3.5,4.2,4,4.7,"Yes"
"S202403_106104",106104,2024-03-31,3.2,4,4.4,3.3,"Yes"
"S202403_103978",103978,2024-03-31,3.1,3.4,2.9,2.8,"Yes"
"S202403_105943",105943,2024-03-31,3.5,3.4,4.2,5,"Yes"
"S202403_109786",109786,2024-03-31,3.6,4,3.9,3.7,"Yes"
"S202403_107949",107949,2024-03-31,4.1,3.7,3.8,5,"Yes"
"S202403_102402",102402,2024-03-31,3.8,4.6,4.1,3.4,"Yes"
"S202403_100908",100908,2024-03-31,3.9,4.5,3.4,3.7,"Yes"
"S202403_109644",109644,2024-03-31,3.6,3.5,3.2,1.8,"Yes"
"S202403_109757",109757,2024-03-31,3.2,4,3.6,3.5,"Yes"
"S202403_100398",100398,2024-03-31,5,4.2,4.1,4.3,"Yes"
"S202403_106718",106718,2024-03-31,4.4,4,3.4,3.4,"Yes"
"S202403_103181",103181,2024-03-31,3.3,3.7,4.2,3.7,"Yes"
"S202403_105261",105261,2024-03-31,2.8,3.7,3.9,2.8,"Yes"
"S202403_103616",103616,2024-03-31,3.7,3.5,3.7,3,"Yes"
"S202403_109072",109072,2024-03-31,3.9,4.5,4.2,3.2,"Yes"
"S202403_107609",107609,2024-03-31,3,4.3,4.2,3.8,"Yes"
"S202403_102136",102136,2024-03-31,3.6,4.6,3.5,4.1,"Yes"
"S202403_100057",100057,2024-03-31,3.6,3.3,4.9,3.8,"Yes"
"S202403_106367",106367,2024-03-31,2.2,4.7,4.6,2.8,"Yes"
"S202403_108945",108945,2024-03-31,3.4,3.3,3.7,2.4,"Yes"
"S202403_107785",107785,2024-03-31,3.7,4,3.6,3.9,"Yes"
"S202403_101755",101755,2024-03-31,4,4.4,5,2.9,"Yes"
"S202403_100753",100753,2024-03-31,3.7,2.5,2.7,2.6,"Yes"
"S202403_100878",100878,2024-03-31,3.4,5,3.9,4.6,"Yes"
"S202403_108622",108622,2024-03-31,3.4,4.4,3.5,4.2,"Yes"
"S202403_108461",108461,2024-03-31,4.3,3.8,3.7,3.3,"Yes"
"S202403_106207",106207,2024-03-31,2.9,3.1,3.8,3.2,"Yes"
"S202403_105801",105801,2024-03-31,2.5,4.4,4,3.4,"Yes"
"S202403_103294",103294,2024-03-31,2.9,3.9,4.2,4.4,"Yes"
"S202403_109775",109775,2024-03-31,4.2,3.5,4.4,4.3,"Yes"
"S202403_100862",100862,2024-03-31,4.5,3.1,4.5,4.3,"Yes"
"S202403_104673",104673,2024-03-31,3.9,4.2,4.1,4.3,"Yes"
"S202403_101927",101927,2024-03-31,3.1,4.4,4.1,4.7,"Yes"
"S202403_103337",103337,2024-03-31,3.3,3.5,3.7,4.7,"Yes"
"S202403_105466",105466,2024-03-31,3.4,4.2,5,3.1,"Yes"
"S202403_104112",104112,2024-03-31,4.1,3.2,3.9,3.5,"Yes"
"S202403_109150",109150,2024-03-31,4.6,3.1,4.2,3.3,"Yes"
"S202403_109734",109734,2024-03-31,3.3,3.2,3.5,3.3,"Yes"
"S202403_103088",103088,2024-03-31,2.9,4.5,4.7,5,"Yes"
"S202403_109103",109103,2024-03-31,2.9,3.4,4.5,4.6,"Yes"
"S202403_102164",102164,2024-03-31,3.9,3.9,4.8,4.1,"Yes"
"S202403_104918",104918,2024-03-31,3,4.8,3.3,2.9,"Yes"
"S202403_105931",105931,2024-03-31,3,4.5,3.7,3.7,"Yes"
"S202403_108294",108294,2024-03-31,2.6,3.9,4.4,3.4,"Yes"
"S202403_107253",107253,2024-03-31,4,3.9,3.9,3.1,"Yes"
"S202403_103946",103946,2024-03-31,4.6,3.7,3.9,4.9,"Yes"
"S202403_102308",102308,2024-03-31,3,4,4.3,2.3,"Yes"
"S202403_107831",107831,2024-03-31,4.4,4.9,4.2,4,"Yes"
"S202403_103304",103304,2024-03-31,3.8,3.8,4.2,3.5,"Yes"
"S202403_102893",102893,2024-03-31,3.5,3.5,4.3,3.5,"Yes"
"S202403_105600",105600,2024-03-31,3.4,3.8,2.9,3.5,"Yes"
"S202403_102345",102345,2024-03-31,3.7,3.1,4.2,3.8,"Yes"
"S202403_104615",104615,2024-03-31,3.9,4.9,3.6,4.7,"Yes"
"S202403_103442",103442,2024-03-31,2.5,5,3.4,3.4,"Yes"
"S202403_106158",106158,2024-03-31,3,3.7,4.3,4.1,"Yes"
"S202403_105796",105796,2024-03-31,2.8,4.8,3.4,2.7,"Yes"
"S202403_100662",100662,2024-03-31,3.2,3.9,3.9,4.2,"Yes"
"S202403_105718",105718,2024-03-31,5,3.7,3.9,2,"Yes"
"S202403_100237",100237,2024-03-31,3.2,2.7,3.9,3,"Yes"
"S202403_101785",101785,2024-03-31,3.5,4.3,4.3,3,"Yes"
"S202403_109611",109611,2024-03-31,2.7,3.4,4.8,3.9,"Yes"
"S202403_104440",104440,2024-03-31,3.6,4.4,4.1,3.8,"Yes"
"S202403_109703",109703,2024-03-31,2.5,4.2,4.3,3.9,"Yes"
"S202403_106566",106566,2024-03-31,3.4,3.6,5,3.5,"Yes"
"S202403_103512",103512,2024-03-31,3.9,3.5,3.9,4.3,"Yes"
"S202403_102741",102741,2024-03-31,4.6,2.3,3.6,2,"Yes"
"S202403_104285",104285,2024-03-31,2.8,3.8,4.5,3.7,"Yes"
"S202403_108675",108675,2024-03-31,3.4,4.8,4.1,2.6,"Yes"
"S202403_106813",106813,2024-03-31,3.9,4.9,3.6,3.6,"Yes"
"S202403_109736",109736,2024-03-31,3.8,4.5,4.4,4.2,"Yes"
"S202403_103496",103496,2024-03-31,4,3.4,3.7,2.5,"Yes"
"S202403_101628",101628,2024-03-31,3.4,4.4,3.9,4.2,"Yes"
"S202403_105424",105424,2024-03-31,3.3,3.5,3.2,3.1,"Yes"
"S202403_104027",104027,2024-03-31,3.7,4.1,4.3,3,"Yes"
"S202403_101930",101930,2024-03-31,5,3.4,4,3.3,"Yes"
"S202403_105884",105884,2024-03-31,3.1,4.4,4.3,2.2,"Yes"
"S202403_101913",101913,2024-03-31,3.3,4.9,3.5,3.3,"Yes"
"S202403_103841",103841,2024-03-31,3.1,3.9,4.2,2,"Yes"
"S202403_103530",103530,2024-03-31,2.4,2.8,4.5,3.8,"Yes"
"S202403_109115",109115,2024-03-31,3.7,4.2,3.4,5,"Yes"
"S202403_108162",108162,2024-03-31,3,2.5,3.8,3.7,"Yes"
"S202403_101790",101790,2024-03-31,4.1,3.4,4.1,4.5,"Yes"
"S202403_106397",106397,2024-03-31,3.4,4.2,3.3,4,"Yes"
"S202403_103192",103192,2024-03-31,2.6,4.6,4.5,3.7,"Yes"
"S202403_107257",107257,2024-03-31,3.8,3.4,4.3,4.5,"Yes"
"S202403_105882",105882,2024-03-31,3.8,4,3.6,4.3,"Yes"
"S202403_105164",105164,2024-03-31,3.2,4,3.5,4.4,"Yes"
"S202403_108582",108582,2024-03-31,3.2,4.2,4.1,4.3,"Yes"
"S202403_100896",100896,2024-03-31,4.7,3.3,3.4,3.2,"Yes"
"S202403_106764",106764,2024-03-31,3.2,3.6,4,3.5,"Yes"
"S202403_105414",105414,2024-03-31,2.5,3.3,4.2,3.8,"Yes"
"S202403_106200",106200,2024-03-31,3,3.9,4.2,5,"Yes"
"S202403_108645",108645,2024-03-31,3.4,4.3,4.2,3.8,"Yes"
"S202403_101512",101512,2024-03-31,4.3,5,4.3,3.8,"Yes"
"S202403_105097",105097,2024-03-31,2.6,3.4,4.7,3.6,"Yes"
"S202403_106823",106823,2024-03-31,3,4.4,3.2,3.7,"Yes"
"S202403_108169",108169,2024-03-31,3.1,3.8,3.6,3.2,"Yes"
"S202403_100754",100754,2024-03-31,2.5,3.9,4.2,3.4,"Yes"
"S202403_100210",100210,2024-03-31,2.7,2.4,4.5,4.5,"Yes"
"S202403_104589",104589,2024-03-31,3.3,2.9,4.3,3.9,"Yes"
"S202403_100323",100323,2024-03-31,3.4,3.3,4.1,4.4,"Yes"
"S202403_101026",101026,2024-03-31,3.7,3,3.6,4.1,"Yes"
"S202403_109430",109430,2024-03-31,3.6,4.3,5,3.6,"Yes"
"S202403_101740",101740,2024-03-31,3.7,4.7,4.8,2.7,"Yes"
"S202403_109269",109269,2024-03-31,3.2,3.9,3.9,2.9,"Yes"
"S202403_106790",106790,2024-03-31,3.6,4.5,3.7,3.9,"Yes"
"S202403_100084",100084,2024-03-31,4,4.2,3.1,4,"Yes"
"S202403_106713",106713,2024-03-31,4.3,2.8,3.7,5,"Yes"
"S202403_102432",102432,2024-03-31,3.3,3.7,3.7,2.6,"Yes"
"S202403_102590",102590,2024-03-31,3.6,3.5,3.7,3.3,"Yes"
"S202403_104208",104208,2024-03-31,3.6,3.9,3.7,4.4,"Yes"
"S202403_101057",101057,2024-03-31,4.3,4.2,3.4,2.3,"Yes"
"S202403_107346",107346,2024-03-31,3.5,4.5,4.5,4.5,"Yes"
"S202403_107392",107392,2024-03-31,2.3,4.5,4.2,3.2,"Yes"
"S202403_101742",101742,2024-03-31,3.2,3.9,3.5,4.9,"Yes"
"S202403_101286",101286,2024-03-31,3,3.5,4.7,3.7,"Yes"
"S202403_105535",105535,2024-03-31,4.2,4.5,4,4.4,"Yes"
"S202403_105725",105725,2024-03-31,4.3,3.6,4.3,2.7,"Yes"
"S202403_103634",103634,2024-03-31,3.6,4.4,3.3,3.7,"Yes"
"S202403_105539",105539,2024-03-31,3.3,4.4,4.5,2.5,"Yes"
"S202403_109580",109580,2024-03-31,2.8,3.5,3.8,3.5,"Yes"
"S202403_108275",108275,2024-03-31,3.4,4.9,4.2,3.5,"Yes"
"S202403_107183",107183,2024-03-31,2.6,2.9,4.1,3.7,"Yes"
"S202403_107494",107494,2024-03-31,3.5,4.5,5,5,"Yes"
"S202403_100105",100105,2024-03-31,4.2,4,4.3,3.7,"Yes"
"S202403_109738",109738,2024-03-31,3.1,4.9,3.8,2.8,"Yes"
"S202403_102491",102491,2024-03-31,3.6,4,3.3,4.5,"Yes"
"S202403_101915",101915,2024-03-31,2.8,5,3.5,3.8,"Yes"
"S202403_102013",102013,2024-03-31,3.5,3.6,4.2,3.9,"Yes"
"S202403_101017",101017,2024-03-31,3.4,4.2,4.3,4,"Yes"
"S202403_101973",101973,2024-03-31,3.2,3.9,5,4,"Yes"
"S202403_106885",106885,2024-03-31,2.2,5,4.1,2.6,"Yes"
"S202403_108130",108130,2024-03-31,2.6,3.5,4,4,"Yes"
"S202403_107638",107638,2024-03-31,2,4.3,3.8,3.5,"Yes"
"S202403_103334",103334,2024-03-31,3.9,2.3,3.7,2.2,"Yes"
"S202403_108958",108958,2024-03-31,2.8,4.2,3.6,3.8,"Yes"
"S202403_106078",106078,2024-03-31,3.3,3,2.8,2.5,"Yes"
"S202403_104460",104460,2024-03-31,2.9,4.2,4,3.7,"Yes"
"S202403_103968",103968,2024-03-31,2.9,3.9,4,4.1,"Yes"
"S202403_102921",102921,2024-03-31,4.1,3.7,4.4,4,"Yes"
"S202403_109585",109585,2024-03-31,3.8,3.4,5,3.2,"Yes"
"S202403_101249",101249,2024-03-31,3.6,4.3,4.2,3.3,"Yes"
"S202403_108490",108490,2024-03-31,3.4,3.1,3.6,3.5,"Yes"
"S202403_108171",108171,2024-03-31,4.9,4.1,3.9,3.9,"Yes"
"S202403_108767",108767,2024-03-31,3.1,4.6,4.8,2.3,"Yes"
"S202403_103110",103110,2024-03-31,3.4,5,3.2,3.8,"Yes"
"S202403_101083",101083,2024-03-31,3.2,4.8,4.7,3.2,"Yes"
"S202403_100935",100935,2024-03-31,3.5,4.7,3.8,3.6,"Yes"
"S202403_108859",108859,2024-03-31,3.6,4,4.5,4.1,"Yes"
"S202403_108519",108519,2024-03-31,3,3.1,3.9,3.6,"Yes"
"S202403_100375",100375,2024-03-31,4.1,5,3.8,3.5,"Yes"
"S202403_102068",102068,2024-03-31,4.5,3.9,4,3.5,"Yes"
"S202403_104686",104686,2024-03-31,2.8,4.1,4.1,3.1,"Yes"
"S202403_108346",108346,2024-03-31,4.4,4.6,4.6,1.7,"Yes"
"S202403_100261",100261,2024-03-31,3.2,5,3.4,3,"Yes"
"S202403_105874",105874,2024-03-31,4.4,3.8,4,1.8,"Yes"
"S202403_104155",104155,2024-03-31,3.1,2.8,2.9,3.3,"Yes"
"S202403_104322",104322,2024-03-31,4.1,4.7,4,2.6,"Yes"
"S202403_103336",103336,2024-03-31,3.2,3.8,4.2,3.8,"Yes"
"S202403_107152",107152,2024-03-31,3.9,4.2,3.8,4.1,"Yes"
"S202403_106375",106375,2024-03-31,4.6,4,3.7,3.2,"Yes"
"S202403_101574",101574,2024-03-31,3.2,3.3,4.8,5,"Yes"
"S202403_104898",104898,2024-03-31,4.1,4.3,4,2.9,"Yes"
"S202403_100487",100487,2024-03-31,3.3,3.3,3.8,3.5,"Yes"
"S202403_105805",105805,2024-03-31,3,3.5,4.5,3.9,"Yes"
"S202403_101507",101507,2024-03-31,2.4,3.7,3.2,4.8,"Yes"
"S202403_106860",106860,2024-03-31,3.3,4.7,3.8,5,"Yes"
"S202403_107026",107026,2024-03-31,4.7,4.3,4.6,2.9,"Yes"
"S202403_108314",108314,2024-03-31,3.3,3.4,3.4,3.4,"Yes"
"S202403_100723",100723,2024-03-31,4.1,3.7,4.2,3.2,"Yes"
"S202403_107756",107756,2024-03-31,4.4,3.4,3.9,3.9,"Yes"
"S202403_106154",106154,2024-03-31,3.2,4,4.2,4.3,"Yes"
"S202403_101733",101733,2024-03-31,4,3.8,4.1,3.8,"Yes"
"S202403_107594",107594,2024-03-31,3.1,3.2,3.8,3.5,"Yes"
"S202403_100430",100430,2024-03-31,3.6,3.3,3.6,4.1,"Yes"
"S202409_108439",108439,2024-09-30,4,3.3,4.7,3.5,"Yes"
"S202409_104925",104925,2024-09-30,3.6,3.8,3.7,3.1,"Yes"
"S202409_102321",102321,2024-09-30,4.6,3.6,4.1,4.2,"Yes"
"S202409_100925",100925,2024-09-30,4.7,3.4,3.8,3.3,"Yes"
"S202409_107744",107744,2024-09-30,4,3.7,4.8,3.4,"Yes"
"S202409_100462",100462,2024-09-30,3.9,3,4.3,4.7,"Yes"
"S202409_105458",105458,2024-09-30,3.7,2.5,4.1,4.4,"Yes"
"S202409_101296",101296,2024-09-30,2.8,4.3,4.7,4.7,"Yes"
"S202409_100679",100679,2024-09-30,3.3,3.3,3.6,3.1,"Yes"
"S202409_101306",101306,2024-09-30,4.1,3.9,4.6,3.2,"Yes"
"S202409_107115",107115,2024-09-30,4.5,3.1,4.2,4.8,"Yes"
"S202409_107759",107759,2024-09-30,3.8,3.8,3.8,3.3,"Yes"
"S202409_105824",105824,2024-09-30,3.7,4,4.5,2.9,"Yes"
"S202409_109950",109950,2024-09-30,3,3.5,4.1,4,"Yes"
"S202409_105405",105405,2024-09-30,4.2,3.3,4.6,4.2,"Yes"
"S202409_102916",102916,2024-09-30,3.9,4.1,4.3,4.9,"Yes"
"S202409_100546",100546,2024-09-30,3.1,4.4,3.2,3.4,"Yes"
"S202409_103099",103099,2024-09-30,3.4,3.4,4,3.8,"Yes"
"S202409_109850",109850,2024-09-30,4.1,3.6,4,3.7,"Yes"
"S202409_106707",106707,2024-09-30,3.2,4.2,3.9,4.6,"Yes"
"S202409_105122",105122,2024-09-30,4.3,4.2,3.7,4.5,"Yes"
"S202409_105581",105581,2024-09-30,3.5,3.6,4.6,3,"Yes"
"S202409_103096",103096,2024-09-30,4.2,3.8,4.5,4.8,"Yes"
"S202409_107711",107711,2024-09-30,3.3,5,4.4,3.2,"Yes"
"S202409_102463",102463,2024-09-30,3.4,4.5,3.8,3.8,"Yes"
"S202409_106843",106843,2024-09-30,3.1,3.7,3.3,3,"Yes"
"S202409_105036",105036,2024-09-30,5,3.8,3.5,3,"Yes"
"S202409_108431",108431,2024-09-30,3,5,4.1,3.9,"Yes"
"S202409_103743",103743,2024-09-30,4.4,3.2,4.3,3.6,"Yes"
"S202409_100526",100526,2024-09-30,2.5,4.8,3.4,3.2,"Yes"
"S202409_108254",108254,2024-09-30,3.5,4.2,3.5,3.5,"Yes"
"S202409_109577",109577,2024-09-30,3.1,4.8,3.9,2.9,"Yes"
"S202409_107004",107004,2024-09-30,3.8,3.8,3.8,3.9,"Yes"
"S202409_109343",109343,2024-09-30,4.1,4.1,3,3.5,"Yes"
"S202409_104073",104073,2024-09-30,2.4,3.8,3.5,4.3,"Yes"
"S202409_109390",109390,2024-09-30,3.2,3.6,4.1,3.6,"Yes"
"S202409_106556",106556,2024-09-30,2.8,3.4,3.7,3.8,"Yes"
"S202409_105839",105839,2024-09-30,4.5,2.6,4.1,5,"Yes"
"S202409_100764",100764,2024-09-30,5,4.2,4.6,3.4,"Yes"
"S202409_101025",101025,2024-09-30,4.1,4.5,4.6,3.4,"Yes"
"S202409_102509",102509,2024-09-30,3.5,4.7,3.6,2.9,"Yes"
"S202409_104582",104582,2024-09-30,2.7,4.1,4.1,2.5,"Yes"
"S202409_105397",105397,2024-09-30,3,3.3,3.9,3.1,"Yes"
"S202409_109009",109009,2024-09-30,3.4,3.5,4.3,2.2,"Yes"
"S202409_100212",100212,2024-09-30,3,4.3,4.8,3,"Yes"
"S202409_107980",107980,2024-09-30,4.5,3.7,4.2,4.2,"Yes"
"S202409_103928",103928,2024-09-30,3.9,4.9,3.6,3.1,"Yes"
"S202409_107732",107732,2024-09-30,4.2,4.6,3.8,2.9,"Yes"
"S202409_109284",109284,2024-09-30,4.5,3.5,3.4,4.4,"Yes"
"S202409_107378",107378,2024-09-30,4.8,3.8,3.6,3.6,"Yes"
"S202409_103074",103074,2024-09-30,4.3,4.8,4.6,4.8,"Yes"
"S202409_101336",101336,2024-09-30,3.8,4.1,3.7,2.8,"Yes"
"S202409_106260",106260,2024-09-30,3.2,3.9,3.5,3.2,"Yes"
"S202409_102454",102454,2024-09-30,3.3,3.8,4.1,4.3,"Yes"
"S202409_103912",103912,2024-09-30,4.9,3.2,4.2,3.1,"Yes"
"S202409_104811",104811,2024-09-30,4.5,4.6,3.9,3.2,"Yes"
"S202409_103113",103113,2024-09-30,4.1,5,4.1,3.2,"Yes"
"S202409_100186",100186,2024-09-30,4.8,3.2,4.3,2.4,"Yes"
"S202409_104738",104738,2024-09-30,4.9,3.5,3.7,3.7,"Yes"
"S202409_105087",105087,2024-09-30,2.7,4.1,3.2,3.7,"Yes"
"S202409_100303",100303,2024-09-30,3.4,4.1,3.6,4.9,"Yes"
"S202409_108386",108386,2024-09-30,2.9,4.6,2.7,4.4,"Yes"
"S202409_107865",107865,2024-09-30,3.6,4,3.9,3.9,"Yes"
"S202409_104583",104583,2024-09-30,3.6,3.1,3.9,4.2,"Yes"
"S202409_100675",100675,2024-09-30,4.3,4.7,4,3.1,"Yes"
"S202409_105294",105294,2024-09-30,4.2,3.9,5,3.3,"Yes"
"S202409_104396",104396,2024-09-30,4.6,3.3,3.1,3.7,"Yes"
"S202409_103006",103006,2024-09-30,2.8,3.9,3.5,3.4,"Yes"
"S202409_107439",107439,2024-09-30,4.1,4.1,3.9,3.3,"Yes"
"S202409_108906",108906,2024-09-30,2.9,3.4,4.5,3.8,"Yes"
"S202409_106702",106702,2024-09-30,2.8,3.9,3.8,4.4,"Yes"
"S202409_107148",107148,2024-09-30,2.6,4,3.6,4.3,"Yes"
"S202409_106302",106302,2024-09-30,4.2,3.9,3.8,4.4,"Yes"
"S202409_107673",107673,2024-09-30,3.6,4.4,4.4,3.9,"Yes"
"S202409_109811",109811,2024-09-30,3.4,4.2,3.9,3.4,"Yes"
"S202409_102673",102673,2024-09-30,4.4,3.1,3.8,3.5,"Yes"
"S202409_102052",102052,2024-09-30,5,4.4,3.9,3,"Yes"
"S202409_109885",109885,2024-09-30,4.8,4,4,2.5,"Yes"
"S202409_108106",108106,2024-09-30,2.4,4.5,3.9,2.7,"Yes"
"S202409_103155",103155,2024-09-30,3.6,4.5,3.8,3.9,"Yes"
"S202409_108841",108841,2024-09-30,4.5,3.4,3.8,2.6,"Yes"
"S202409_103920",103920,2024-09-30,2.2,4.4,3.7,2.8,"Yes"
"S202409_109948",109948,2024-09-30,3.3,3.8,4,5,"Yes"
"S202409_109935",109935,2024-09-30,3.5,3.9,3.4,5,"Yes"
"S202409_106290",106290,2024-09-30,4.1,4.2,3.7,4.4,"Yes"
"S202409_102497",102497,2024-09-30,4.1,3.6,4.7,3.3,"Yes"
"S202409_108365",108365,2024-09-30,3.4,3.2,4.5,4.6,"Yes"
"S202409_106334",106334,2024-09-30,3.9,3.5,4.2,4,"Yes"
"S202409_101603",101603,2024-09-30,4.3,3.4,4.3,3.1,"Yes"
"S202409_100947",100947,2024-09-30,3.4,4.3,4.1,3.5,"Yes"
"S202409_108852",108852,2024-09-30,3.6,4.1,3.7,3,"Yes"
"S202409_101646",101646,2024-09-30,4.8,4.4,4.5,3.5,"Yes"
"S202409_103417",103417,2024-09-30,3.9,4,3.6,4,"Yes"
"S202409_109939",109939,2024-09-30,4.8,4.4,4,3.7,"Yes"
"S202409_100762",100762,2024-09-30,3.7,3.8,3.9,3.1,"Yes"
"S202409_107984",107984,2024-09-30,3.8,4.5,3.7,3.4,"Yes"
"S202409_106479",106479,2024-09-30,4.6,4.3,4.1,2.5,"Yes"
"S202409_100816",100816,2024-09-30,2.6,2.7,3.8,2.1,"Yes"
"S202409_104596",104596,2024-09-30,4.5,4.7,3.2,4,"Yes"
"S202409_104838",104838,2024-09-30,1.7,3.7,3.7,3,"Yes"
"S202409_101347",101347,2024-09-30,3.9,4.3,4.1,3.3,"Yes"
"S202409_109710",109710,2024-09-30,3.7,4,4.3,3.1,"Yes"
