"ReviewID","EmployeeID","ReviewDate","PerformanceRating","PotentialRating","GoalCompletionPct","MeritIncreasePct","PromotionRecommended"
"R2023_100225",100225,2023-12-31,2,3,100,0.001,"No"
"R2023_107430",107430,2023-12-31,3,4,100,0.01,"No"
"R2023_102102",102102,2023-12-31,3,3,84,0.018,"No"
"R2023_106845",106845,2023-12-31,4,4,67,0.042,"No"
"R2023_101283",101283,2023-12-31,5,3,100,0.073,"No"
"R2023_106512",106512,2023-12-31,4,4,75,0.038,"No"
"R2023_108243",108243,2023-12-31,4,3,89,0.04,"No"
"R2023_101127",101127,2023-12-31,4,3,82,0.049,"Yes"
"R2023_104081",104081,2023-12-31,3,2,82,0.028,"No"
"R2023_105978",105978,2023-12-31,3,4,84,0.015,"No"
"R2023_100850",100850,2023-12-31,4,3,100,0.041,"No"
"R2023_107155",107155,2023-12-31,4,4,62,0.04,"Yes"
"R2023_104060",104060,2023-12-31,4,2,87,0.032,"No"
"R2023_103739",103739,2023-12-31,2,4,95,0.008,"No"
"R2023_105372",105372,2023-12-31,3,4,45,0.017,"No"
"R2023_109792",109792,2023-12-31,3,4,88,0.011,"No"
"R2023_106430",106430,2023-12-31,4,3,79,0.035,"No"
"R2023_106072",106072,2023-12-31,3,3,59,0.027,"No"
"R2023_100336",100336,2023-12-31,3,5,97,0.017,"No"
"R2023_108258",108258,2023-12-31,4,3,96,0.035,"No"
"R2023_103640",103640,2023-12-31,3,3,87,0.01,"No"
"R2023_104711",104711,2023-12-31,2,3,69,0.009,"No"
"R2023_109084",109084,2023-12-31,5,3,75,0.077,"No"
"R2023_105722",105722,2023-12-31,4,1,75,0.041,"Yes"
"R2023_100390",100390,2023-12-31,4,4,92,0.041,"Yes"
"R2023_101500",101500,2023-12-31,2,3,100,0.009,"No"
"R2023_102572",102572,2023-12-31,5,5,65,0.069,"No"
"R2023_101137",101137,2023-12-31,4,2,92,0.04,"No"
"R2023_105140",105140,2023-12-31,4,4,58,0.031,"Yes"
"R2023_109888",109888,2023-12-31,4,3,79,0.043,"No"
"R2023_100883",100883,2023-12-31,3,3,45,0.021,"No"
"R2023_102017",102017,2023-12-31,3,4,82,0.015,"No"
"R2023_102804",102804,2023-12-31,3,3,90,0.018,"No"
"R2023_109631",109631,2023-12-31,4,4,66,0.05,"No"
"R2023_103531",103531,2023-12-31,4,3,100,0.037,"No"
"R2023_107327",107327,2023-12-31,4,3,90,0.036,"No"
"R2023_108604",108604,2023-12-31,3,4,85,0.026,"No"
"R2023_105121",105121,2023-12-31,3,4,49,0.018,"No"
"R2023_100903",100903,2023-12-31,4,3,73,0.048,"No"
"R2023_108955",108955,2023-12-31,3,4,75,0.028,"No"
"R2023_100614",100614,2023-12-31,5,5,73,0.057,"Yes"
"R2023_106904",106904,2023-12-31,3,2,63,0.017,"No"
"R2023_109225",109225,2023-12-31,3,4,79,0.016,"No"
"R2023_106509",106509,2023-12-31,3,3,80,0.016,"No"
"R2023_109252",109252,2023-12-31,5,3,100,0.063,"No"
"R2023_107371",107371,2023-12-31,3,3,100,0.016,"No"
"R2023_101503",101503,2023-12-31,3,2,84,0.023,"No"
"R2023_105975",105975,2023-12-31,2,3,83,0.001,"No"
"R2023_109599",109599,2023-12-31,2,3,79,0.004,"No"
"R2023_108633",108633,2023-12-31,3,3,80,0.019,"No"
"R2023_100147",100147,2023-12-31,4,4,86,0.031,"No"
"R2023_101292",101292,2023-12-31,4,5,97,0.038,"No"
"R2023_105860",105860,2023-12-31,4,4,48,0.048,"Yes"
"R2023_102153",102153,2023-12-31,4,4,100,0.033,"Yes"
"R2023_108522",108522,2023-12-31,4,3,86,0.035,"No"
"R2023_103992",103992,2023-12-31,4,4,83,0.043,"No"
"R2023_107161",107161,2023-12-31,3,3,100,0.023,"No"
"R2023_107634",107634,2023-12-31,3,1,92,0.024,"No"
"R2023_102920",102920,2023-12-31,3,2,96,0.018,"No"
"R2023_102466",102466,2023-12-31,3,3,68,0.029,"No"
"R2023_108457",108457,2023-12-31,2,4,85,0.008,"No"
"R2023_101063",101063,2023-12-31,3,2,94,0.023,"No"
"R2023_104325",104325,2023-12-31,3,4,66,0.012,"No"
"R2023_103394",103394,2023-12-31,3,2,86,0.016,"No"
"R2023_109751",109751,2023-12-31,4,3,93,0.042,"Yes"
"R2023_107495",107495,2023-12-31,3,3,83,0.025,"No"
"R2023_101741",101741,2023-12-31,5,3,71,0.067,"No"
"R2023_108870",108870,2023-12-31,3,3,100,0.023,"No"
"R2023_104356",104356,2023-12-31,4,3,87,0.038,"Yes"
"R2023_103726",103726,2023-12-31,4,3,73,0.034,"Yes"
"R2023_100700",100700,2023-12-31,5,5,65,0.055,"No"
"R2023_108768",108768,2023-12-31,3,3,100,0.025,"No"
"R2023_101830",101830,2023-12-31,2,3,93,0.009,"No"
"R2023_105595",105595,2023-12-31,4,3,83,0.041,"Yes"
"R2023_109421",109421,2023-12-31,3,4,69,0.013,"No"
"R2023_100993",100993,2023-12-31,3,5,86,0.024,"No"
"R2023_109200",109200,2023-12-31,4,4,79,0.049,"No"
"R2023_102196",102196,2023-12-31,2,2,87,0.005,"No"
"R2023_101642",101642,2023-12-31,3,4,92,0.017,"No"
"R2023_108593",108593,2023-12-31,4,3,100,0.042,"Yes"
"R2023_107696",107696,2023-12-31,3,3,91,0.016,"No"
"R2023_102045",102045,2023-12-31,4,5,100,0.044,"No"
"R2023_106167",106167,2023-12-31,5,3,98,0.062,"No"
"R2023_101963",101963,2023-12-31,3,2,90,0.019,"No"
"R2023_103798",103798,2023-12-31,3,3,67,0.026,"No"
"R2023_106063",106063,2023-12-31,3,3,70,0.017,"No"
"R2023_107968",107968,2023-12-31,4,3,91,0.037,"Yes"
"R2023_106877",106877,2023-12-31,3,5,57,0.015,"No"
"R2023_108698",108698,2023-12-31,4,4,96,0.047,"No"
"R2023_105012",105012,2023-12-31,3,3,98,0.022,"No"
"R2023_105025",105025,2023-12-31,4,4,67,0.047,"No"
"R2023_102460",102460,2023-12-31,3,3,99,0.025,"No"
"R2023_107164",107164,2023-12-31,3,3,98,0.024,"No"
"R2023_100508",100508,2023-12-31,3,4,72,0.022,"No"
"R2023_103607",103607,2023-12-31,2,2,100,0.001,"No"
"R2023_104862",104862,2023-12-31,3,3,86,0.023,"No"
"R2023_107964",107964,2023-12-31,3,5,81,0.027,"No"
"R2023_108865",108865,2023-12-31,3,4,77,0.012,"No"
"R2023_109999",109999,2023-12-31,3,3,93,0.012,"No"
"R2023_108517",108517,2023-12-31,4,3,100,0.03,"No"
"R2023_100148",100148,2023-12-31,4,2,71,0.04,"No"
"R2023_107062",107062,2023-12-31,5,1,100,0.063,"No"
"R2023_103371",103371,2023-12-31,4,3,91,0.048,"No"
"R2023_102943",102943,2023-12-31,4,1,87,0.031,"Yes"
"R2023_105430",105430,2023-12-31,4,4,54,0.045,"No"
"R2023_107632",107632,2023-12-31,3,3,58,0.01,"No"
"R2023_106226",106226,2023-12-31,4,3,100,0.039,"Yes"
"R2023_109655",109655,2023-12-31,3,3,83,0.028,"No"
"R2023_108537",108537,2023-12-31,4,2,83,0.032,"No"
"R2023_107013",107013,2023-12-31,5,3,95,0.064,"No"
"R2023_106908",106908,2023-12-31,2,3,87,0.006,"No"
"R2023_101698",101698,2023-12-31,3,3,95,0.018,"No"
"R2023_105250",105250,2023-12-31,5,3,95,0.06,"No"
"R2023_104680",104680,2023-12-31,3,3,88,0.026,"No"
"R2023_109404",109404,2023-12-31,3,3,66,0.023,"No"
"R2023_104978",104978,2023-12-31,4,3,99,0.043,"Yes"
"R2023_109893",109893,2023-12-31,4,3,81,0.031,"Yes"
"R2023_103280",103280,2023-12-31,3,4,63,0.014,"No"
"R2023_105100",105100,2023-12-31,3,3,58,0.022,"No"
"R2023_102179",102179,2023-12-31,4,3,92,0.032,"No"
"R2023_103919",103919,2023-12-31,3,4,99,0.01,"No"
"R2023_108267",108267,2023-12-31,3,4,72,0.012,"No"
"R2023_109229",109229,2023-12-31,3,2,79,0.013,"No"
"R2023_108828",108828,2023-12-31,2,5,91,0.003,"No"
"R2023_104393",104393,2023-12-31,5,4,100,0.062,"No"
"R2023_104437",104437,2023-12-31,3,3,92,0.016,"No"
"R2023_102396",102396,2023-12-31,3,4,78,0.022,"No"
"R2023_100334",100334,2023-12-31,2,3,100,0.003,"No"
"R2023_101845",101845,2023-12-31,3,4,100,0.023,"No"
"R2023_104260",104260,2023-12-31,5,3,94,0.051,"No"
"R2023_101053",101053,2023-12-31,3,4,72,0.027,"No"
"R2023_103408",103408,2023-12-31,2,3,83,0.004,"No"
"R2023_103666",103666,2023-12-31,3,3,90,0.021,"No"
"R2023_101422",101422,2023-12-31,3,3,85,0.024,"No"
"R2023_103572",103572,2023-12-31,5,2,57,0.073,"Yes"
"R2023_108854",108854,2023-12-31,2,4,100,0.007,"No"
"R2023_101272",101272,2023-12-31,3,3,97,0.02,"No"
"R2023_109727",109727,2023-12-31,3,4,72,0.012,"No"
"R2023_106698",106698,2023-12-31,2,2,89,0.005,"No"
"R2023_102983",102983,2023-12-31,3,3,83,0.013,"No"
"R2023_101193",101193,2023-12-31,3,5,80,0.021,"No"
"R2023_108540",108540,2023-12-31,5,3,63,0.077,"No"
"R2023_101548",101548,2023-12-31,5,3,98,0.069,"No"
"R2023_108548",108548,2023-12-31,3,3,91,0.015,"No"
"R2023_107526",107526,2023-12-31,3,3,70,0.012,"No"
"R2023_100879",100879,2023-12-31,4,5,91,0.033,"Yes"
"R2023_100686",100686,2023-12-31,3,1,97,0.028,"No"
"R2023_102233",102233,2023-12-31,4,5,91,0.047,"No"
"R2023_109210",109210,2023-12-31,3,3,58,0.029,"No"
"R2023_107491",107491,2023-12-31,5,3,100,0.052,"No"
"R2023_103574",103574,2023-12-31,4,1,93,0.041,"No"
"R2023_108602",108602,2023-12-31,3,5,85,0.011,"No"
"R2023_101340",101340,2023-12-31,4,3,74,0.041,"No"
"R2023_103252",103252,2023-12-31,4,3,69,0.041,"No"
"R2023_102173",102173,2023-12-31,3,4,53,0.027,"No"
"R2023_102676",102676,2023-12-31,3,3,99,0.027,"No"
"R2023_108971",108971,2023-12-31,4,3,67,0.034,"No"
"R2023_108851",108851,2023-12-31,5,3,94,0.069,"No"
"R2023_107450",107450,2023-12-31,3,2,79,0.019,"No"
"R2023_101331",101331,2023-12-31,4,3,79,0.043,"Yes"
"R2023_107447",107447,2023-12-31,3,4,92,0.025,"No"
"R2023_103687",103687,2023-12-31,2,5,78,0.003,"No"
"R2023_104770",104770,2023-12-31,3,3,83,0.019,"No"
"R2023_109428",109428,2023-12-31,2,4,51,0.003,"No"
"R2023_106390",106390,2023-12-31,4,3,70,0.041,"No"
"R2023_105959",105959,2023-12-31,4,3,55,0.046,"No"
"R2023_104947",104947,2023-12-31,4,4,45,0.041,"Yes"
"R2023_105922",105922,2023-12-31,2,4,81,0.002,"No"
"R2023_103678",103678,2023-12-31,4,2,81,0.04,"Yes"
"R2023_107281",107281,2023-12-31,3,3,88,0.025,"No"
"R2023_106571",106571,2023-12-31,4,5,96,0.034,"No"
"R2023_103719",103719,2023-12-31,4,3,100,0.035,"No"
"R2023_106445",106445,2023-12-31,3,4,88,0.023,"No"
"R2023_107674",107674,2023-12-31,4,1,86,0.05,"No"
"R2023_109800",109800,2023-12-31,5,3,100,0.062,"No"
"R2023_105498",105498,2023-12-31,3,4,73,0.022,"No"
"R2023_101617",101617,2023-12-31,3,3,85,0.019,"No"
"R2023_104365",104365,2023-12-31,4,3,80,0.049,"Yes"
"R2023_108120",108120,2023-12-31,4,3,100,0.047,"No"
"R2023_103059",103059,2023-12-31,2,4,77,0.004,"No"
"R2023_108341",108341,2023-12-31,4,4,96,0.037,"Yes"
"R2023_102708",102708,2023-12-31,2,1,100,0.01,"No"
"R2023_100868",100868,2023-12-31,3,4,98,0.016,"No"
"R2023_101368",101368,2023-12-31,2,2,100,0.003,"No"
"R2023_106345",106345,2023-12-31,2,4,80,0.005,"No"
"R2023_107681",107681,2023-12-31,3,3,98,0.028,"No"
"R2023_104778",104778,2023-12-31,3,3,93,0.025,"No"
"R2023_102394",102394,2023-12-31,4,3,93,0.03,"Yes"
"R2023_109493",109493,2023-12-31,4,5,93,0.045,"No"
"R2023_108877",108877,2023-12-31,3,3,74,0.018,"No"
"R2023_100844",100844,2023-12-31,3,3,100,0.018,"No"
"R2023_107719",107719,2023-12-31,5,3,97,0.073,"No"
"R2023_103825",103825,2023-12-31,5,3,75,0.059,"Yes"
"R2023_104716",104716,2023-12-31,4,2,92,0.039,"No"
"R2023_101114",101114,2023-12-31,4,3,89,0.048,"Yes"
"R2023_100446",100446,2023-12-31,5,2,81,0.065,"No"
"R2023_100511",100511,2023-12-31,3,2,95,0.028,"No"
"R2023_109735",109735,2023-12-31,3,4,98,0.021,"No"
"R2023_108964",108964,2023-12-31,2,2,98,0.004,"No"
"R2023_107177",107177,2023-12-31,4,3,100,0.045,"Yes"
"R2023_109770",109770,2023-12-31,3,3,84,0.025,"No"
"R2023_103356",103356,2023-12-31,2,3,42,0.005,"No"
"R2023_107300",107300,2023-12-31,3,4,91,0.021,"No"
"R2023_102871",102871,2023-12-31,3,3,100,0.03,"No"
"R2023_105771",105771,2023-12-31,3,3,71,0.029,"No"
"R2023_101974",101974,2023-12-31,3,3,58,0.017,"No"
"R2023_103196",103196,2023-12-31,4,4,85,0.041,"No"
"R2023_100776",100776,2023-12-31,3,3,98,0.013,"No"
"R2023_103831",103831,2023-12-31,4,2,85,0.042,"Yes"
"R2023_104990",104990,2023-12-31,2,1,100,0.006,"No"
"R2023_100735",100735,2023-12-31,3,3,62,0.014,"No"
"R2023_108498",108498,2023-12-31,4,5,54,0.033,"Yes"
"R2023_105639",105639,2023-12-31,3,2,100,0.023,"No"
"R2023_109292",109292,2023-12-31,4,3,84,0.05,"No"
"R2023_106632",106632,2023-12-31,4,4,90,0.04,"No"
"R2023_105283",105283,2023-12-31,3,3,65,0.029,"No"
"R2023_102037",102037,2023-12-31,4,3,85,0.034,"No"
"R2023_109579",109579,2023-12-31,4,3,79,0.045,"No"
"R2023_104001",104001,2023-12-31,2,4,87,0.008,"No"
"R2023_107215",107215,2023-12-31,3,3,82,0.022,"No"
"R2023_107797",107797,2023-12-31,5,1,96,0.061,"Yes"
"R2023_103935",103935,2023-12-31,2,3,52,0.003,"No"
"R2023_101279",101279,2023-12-31,4,3,78,0.041,"No"
"R2023_107682",107682,2023-12-31,4,4,97,0.032,"No"
"R2023_102766",102766,2023-12-31,3,3,90,0.023,"No"
"R2023_108034",108034,2023-12-31,2,4,82,0.007,"No"
"R2023_103264",103264,2023-12-31,4,3,100,0.031,"No"
"R2023_103495",103495,2023-12-31,1,3,69,0,"No"
"R2023_103806",103806,2023-12-31,4,4,76,0.033,"Yes"
"R2023_107996",107996,2023-12-31,4,4,92,0.039,"No"
"R2023_104456",104456,2023-12-31,2,3,73,0.007,"No"
"R2023_100714",100714,2023-12-31,3,3,100,0.019,"No"
"R2023_102012",102012,2023-12-31,4,4,59,0.032,"No"
"R2023_109317",109317,2023-12-31,3,3,84,0.019,"No"
"R2023_102151",102151,2023-12-31,4,3,95,0.049,"No"
"R2023_109733",109733,2023-12-31,5,3,70,0.074,"No"
"R2023_107621",107621,2023-12-31,3,3,73,0.025,"No"
"R2023_105107",105107,2023-12-31,4,3,100,0.04,"Yes"
"R2023_102609",102609,2023-12-31,4,2,89,0.031,"Yes"
"R2023_103763",103763,2023-12-31,3,5,83,0.025,"No"
"R2023_100389",100389,2023-12-31,4,4,68,0.038,"No"
"R2023_106635",106635,2023-12-31,3,2,76,0.028,"No"
"R2023_107820",107820,2023-12-31,4,5,88,0.05,"No"
"R2023_107576",107576,2023-12-31,4,4,99,0.047,"No"
"R2023_109220",109220,2023-12-31,3,3,93,0.021,"No"
"R2023_108084",108084,2023-12-31,3,2,88,0.023,"No"
"R2023_108764",108764,2023-12-31,4,3,100,0.046,"No"
"R2023_107344",107344,2023-12-31,5,2,94,0.074,"No"
"R2023_105918",105918,2023-12-31,3,3,81,0.014,"No"
"R2023_109724",109724,2023-12-31,4,4,99,0.037,"No"
"R2023_108939",108939,2023-12-31,5,3,100,0.077,"No"
"R2023_109383",109383,2023-12-31,3,3,100,0.013,"No"
"R2023_100432",100432,2023-12-31,4,2,100,0.039,"No"
"R2023_108426",108426,2023-12-31,3,3,96,0.012,"No"
"R2023_107646",107646,2023-12-31,4,3,67,0.044,"No"
"R2023_107118",107118,2023-12-31,3,4,100,0.026,"No"
"R2023_108108",108108,2023-12-31,4,2,74,0.031,"No"
"R2023_103195",103195,2023-12-31,4,5,79,0.04,"No"
"R2023_108591",108591,2023-12-31,4,4,67,0.048,"No"
"R2023_104367",104367,2023-12-31,2,3,81,0.005,"No"
"R2023_101599",101599,2023-12-31,3,4,75,0.024,"No"
"R2023_102728",102728,2023-12-31,2,4,78,0.005,"No"
"R2023_108981",108981,2023-12-31,3,3,82,0.028,"No"
"R2023_107149",107149,2023-12-31,3,3,95,0.026,"No"
"R2023_103303",103303,2023-12-31,3,5,75,0.016,"No"
"R2023_100045",100045,2023-12-31,4,3,58,0.047,"No"
"R2023_107826",107826,2023-12-31,4,5,60,0.03,"No"
"R2023_102717",102717,2023-12-31,4,5,82,0.049,"No"
"R2023_100885",100885,2023-12-31,4,3,84,0.045,"Yes"
"R2023_100144",100144,2023-12-31,5,3,93,0.055,"Yes"
"R2023_107873",107873,2023-12-31,5,4,100,0.072,"Yes"
"R2023_109316",109316,2023-12-31,3,4,100,0.012,"No"
"R2023_108610",108610,2023-12-31,4,5,100,0.034,"No"
"R2023_107008",107008,2023-12-31,4,2,65,0.034,"Yes"
"R2023_103897",103897,2023-12-31,4,3,78,0.048,"No"
"R2023_100205",100205,2023-12-31,3,5,87,0.011,"No"
"R2023_107532",107532,2023-12-31,2,4,57,0.001,"No"
"R2023_105427",105427,2023-12-31,2,3,78,0.01,"No"
"R2023_100488",100488,2023-12-31,2,4,89,0.001,"No"
"R2023_103800",103800,2023-12-31,3,5,87,0.017,"No"
"R2023_108416",108416,2023-12-31,4,4,100,0.034,"Yes"
"R2023_103866",103866,2023-12-31,4,4,100,0.037,"Yes"
"R2023_101551",101551,2023-12-31,3,3,70,0.018,"No"
"R2023_105877",105877,2023-12-31,3,4,79,0.018,"No"
"R2023_104463",104463,2023-12-31,3,2,59,0.013,"No"
"R2023_104265",104265,2023-12-31,4,4,75,0.045,"No"
"R2023_101885",101885,2023-12-31,4,3,100,0.047,"No"
"R2023_100994",100994,2023-12-31,4,3,80,0.047,"Yes"
"R2023_103504",103504,2023-12-31,2,3,78,0.006,"No"
"R2023_108100",108100,2023-12-31,2,3,81,0.001,"No"
"R2023_109529",109529,2023-12-31,4,4,100,0.034,"No"
"R2023_101238",101238,2023-12-31,3,3,61,0.016,"No"
"R2023_102284",102284,2023-12-31,4,2,88,0.037,"No"
"R2023_104557",104557,2023-12-31,3,4,57,0.026,"No"
"R2023_109080",109080,2023-12-31,4,4,52,0.04,"Yes"
"R2023_104281",104281,2023-12-31,3,2,71,0.022,"No"
"R2023_108086",108086,2023-12-31,4,3,75,0.037,"Yes"
"R2023_107772",107772,2023-12-31,3,2,86,0.02,"No"
"R2023_104881",104881,2023-12-31,3,3,100,0.015,"No"
"R2023_100255",100255,2023-12-31,3,2,72,0.029,"No"
"R2023_105564",105564,2023-12-31,3,2,59,0.026,"No"
"R2023_101105",101105,2023-12-31,4,3,61,0.032,"Yes"
"R2023_101791",101791,2023-12-31,3,3,63,0.024,"No"
"R2023_104142",104142,2023-12-31,2,3,100,0.008,"No"
"R2023_100344",100344,2023-12-31,3,4,63,0.02,"No"
"R2023_103859",103859,2023-12-31,2,4,97,0.005,"No"
"R2023_102348",102348,2023-12-31,3,3,87,0.025,"No"
"R2023_103257",103257,2023-12-31,4,2,93,0.035,"No"
"R2023_109540",109540,2023-12-31,3,4,91,0.013,"No"
"R2023_102257",102257,2023-12-31,4,3,64,0.03,"No"
"R2023_105461",105461,2023-12-31,4,3,81,0.039,"No"
"R2023_108927",108927,2023-12-31,2,3,92,0.001,"No"
"R2023_103589",103589,2023-12-31,4,3,93,0.043,"No"
"R2023_109388",109388,2023-12-31,3,3,70,0.029,"No"
"R2023_100181",100181,2023-12-31,3,3,56,0.03,"No"
"R2023_103842",103842,2023-12-31,5,4,92,0.055,"No"
"R2023_104788",104788,2023-12-31,4,2,79,0.034,"No"
"R2023_105770",105770,2023-12-31,3,3,69,0.017,"No"
"R2023_102441",102441,2023-12-31,4,2,84,0.031,"No"
"R2023_104598",104598,2023-12-31,2,4,100,0.006,"No"
"R2023_107332",107332,2023-12-31,5,4,89,0.064,"Yes"
"R2023_106615",106615,2023-12-31,3,4,77,0.013,"No"
"R2023_109716",109716,2023-12-31,4,3,93,0.032,"Yes"
"R2023_103595",103595,2023-12-31,3,5,85,0.022,"No"
"R2023_100047",100047,2023-12-31,3,5,76,0.018,"No"
"R2023_103396",103396,2023-12-31,5,4,85,0.065,"No"
"R2023_100745",100745,2023-12-31,4,4,100,0.037,"No"
"R2023_106952",106952,2023-12-31,3,3,82,0.017,"No"
"R2023_109633",109633,2023-12-31,3,3,67,0.013,"No"
"R2023_106896",106896,2023-12-31,4,2,90,0.037,"No"
"R2023_106102",106102,2023-12-31,4,3,85,0.035,"No"
"R2023_104606",104606,2023-12-31,5,3,90,0.061,"No"
"R2023_107556",107556,2023-12-31,3,5,91,0.021,"No"
"R2023_106514",106514,2023-12-31,3,3,66,0.016,"No"
"R2023_106914",106914,2023-12-31,5,2,88,0.077,"No"
"R2023_103115",103115,2023-12-31,4,5,84,0.047,"No"
"R2023_106577",106577,2023-12-31,2,2,68,0.002,"No"
"R2023_101256",101256,2023-12-31,2,3,53,0.005,"No"
"R2023_109147",109147,2023-12-31,4,3,100,0.037,"Yes"
"R2023_102155",102155,2023-12-31,3,3,100,0.011,"No"
"R2023_105138",105138,2023-12-31,3,3,71,0.02,"No"
"R2023_101959",101959,2023-12-31,4,3,90,0.037,"No"
"R2023_102010",102010,2023-12-31,2,3,73,0.003,"No"
"R2023_108134",108134,2023-12-31,2,3,81,0.01,"No"
"R2023_106369",106369,2023-12-31,3,3,77,0.024,"No"
"R2023_100698",100698,2023-12-31,4,3,94,0.044,"No"
"R2023_102088",102088,2023-12-31,3,4,91,0.021,"No"
"R2023_104713",104713,2023-12-31,4,3,72,0.031,"No"
"R2023_106617",106617,2023-12-31,3,4,86,0.016,"No"
"R2023_103407",103407,2023-12-31,5,3,100,0.054,"No"
"R2023_107551",107551,2023-12-31,4,4,61,0.041,"No"
"R2023_108732",108732,2023-12-31,3,5,85,0.011,"No"
"R2023_106880",106880,2023-12-31,3,3,96,0.011,"No"
"R2023_101362",101362,2023-12-31,3,5,93,0.021,"No"
"R2023_109573",109573,2023-12-31,4,4,86,0.036,"Yes"
"R2023_106301",106301,2023-12-31,5,4,83,0.08,"No"
"R2023_103861",103861,2023-12-31,3,3,82,0.021,"No"
"R2023_103899",103899,2023-12-31,4,3,98,0.049,"Yes"
"R2023_101315",101315,2023-12-31,3,4,79,0.016,"No"
"R2023_108659",108659,2023-12-31,4,3,73,0.032,"No"
"R2023_105034",105034,2023-12-31,4,2,100,0.045,"Yes"
"R2023_108839",108839,2023-12-31,3,2,73,0.025,"No"
"R2023_100241",100241,2023-12-31,3,4,76,0.021,"No"
"R2023_103107",103107,2023-12-31,3,1,96,0.021,"No"
"R2023_104768",104768,2023-12-31,4,3,100,0.043,"No"
"R2023_105984",105984,2023-12-31,4,2,76,0.043,"Yes"
"R2023_105436",105436,2023-12-31,2,5,98,0.002,"No"
"R2023_102025",102025,2023-12-31,3,3,75,0.013,"No"
"R2023_101133",101133,2023-12-31,3,3,97,0.024,"No"
"R2023_103714",103714,2023-12-31,4,2,59,0.031,"No"
"R2023_109820",109820,2023-12-31,5,2,84,0.056,"No"
"R2023_102327",102327,2023-12-31,4,4,71,0.043,"No"
"R2023_108121",108121,2023-12-31,3,3,97,0.015,"No"
"R2023_105028",105028,2023-12-31,3,4,60,0.011,"No"
"R2023_105533",105533,2023-12-31,4,3,86,0.034,"No"
"R2023_106144",106144,2023-12-31,4,3,82,0.038,"No"
"R2023_107780",107780,2023-12-31,3,5,73,0.013,"No"
"R2023_100552",100552,2023-12-31,2,4,75,0.008,"No"
"R2023_107169",107169,2023-12-31,2,2,68,0.008,"No"
"R2023_109450",109450,2023-12-31,4,1,95,0.039,"No"
"R2023_101311",101311,2023-12-31,2,2,97,0.002,"No"
"R2023_101222",101222,2023-12-31,3,3,89,0.013,"No"
"R2023_103742",103742,2023-12-31,4,4,80,0.04,"No"
"R2023_104286",104286,2023-12-31,3,4,85,0.029,"No"
"R2023_103837",103837,2023-12-31,3,3,100,0.028,"No"
"R2023_103253",103253,2023-12-31,4,4,88,0.03,"No"
"R2023_101207",101207,2023-12-31,2,3,80,0.002,"No"
"R2023_101294",101294,2023-12-31,4,2,88,0.036,"Yes"
"R2023_107688",107688,2023-12-31,3,3,93,0.017,"No"
"R2023_103290",103290,2023-12-31,2,3,66,0.003,"No"
"R2023_109866",109866,2023-12-31,3,2,58,0.026,"No"
"R2023_105951",105951,2023-12-31,2,3,100,0.003,"No"
"R2023_101855",101855,2023-12-31,4,4,48,0.033,"No"
"R2023_101358",101358,2023-12-31,4,4,80,0.045,"No"
"R2023_104000",104000,2023-12-31,5,2,47,0.056,"No"
"R2023_109780",109780,2023-12-31,3,3,74,0.027,"No"
"R2023_107045",107045,2023-12-31,4,3,93,0.045,"No"
"R2023_100909",100909,2023-12-31,2,3,74,0.001,"No"
"R2023_108748",108748,2023-12-31,5,3,67,0.065,"No"
"R2023_108899",108899,2023-12-31,5,4,100,0.067,"No"
"R2023_107434",107434,2023-12-31,3,5,49,0.027,"No"
"R2023_108237",108237,2023-12-31,3,3,94,0.018,"No"
"R2023_105252",105252,2023-12-31,4,4,76,0.031,"No"
"R2023_104138",104138,2023-12-31,4,4,100,0.036,"No"
"R2023_101580",101580,2023-12-31,3,2,100,0.01,"No"
"R2023_109368",109368,2023-12-31,5,2,62,0.071,"No"
"R2023_101545",101545,2023-12-31,3,3,85,0.011,"No"
"R2023_105546",105546,2023-12-31,4,3,84,0.039,"No"
"R2023_103826",103826,2023-12-31,3,5,79,0.01,"No"
"R2023_108216",108216,2023-12-31,2,2,100,0.006,"No"
"R2023_102154",102154,2023-12-31,3,3,84,0.027,"No"
"R2023_108524",108524,2023-12-31,4,4,100,0.049,"No"
"R2023_105986",105986,2023-12-31,3,3,71,0.027,"No"
"R2023_101482",101482,2023-12-31,4,3,86,0.031,"Yes"
"R2023_107645",107645,2023-12-31,4,4,88,0.045,"Yes"
"R2023_108693",108693,2023-12-31,4,3,68,0.044,"Yes"
"R2023_102356",102356,2023-12-31,4,4,90,0.045,"No"
"R2023_106425",106425,2023-12-31,3,4,100,0.028,"No"
"R2023_102797",102797,2023-12-31,4,5,90,0.035,"No"
"R2023_106590",106590,2023-12-31,5,4,66,0.07,"No"
"R2023_101935",101935,2023-12-31,4,3,100,0.04,"No"
"R2023_108679",108679,2023-12-31,3,2,79,0.016,"No"
"R2023_105102",105102,2023-12-31,4,4,86,0.043,"Yes"
"R2023_103529",103529,2023-12-31,4,3,100,0.045,"No"
"R2023_106784",106784,2023-12-31,3,3,89,0.029,"No"
"R2023_109506",109506,2023-12-31,2,2,68,0.001,"No"
"R2023_102723",102723,2023-12-31,3,2,72,0.027,"No"
"R2023_106150",106150,2023-12-31,4,3,100,0.043,"No"
"R2023_101647",101647,2023-12-31,2,3,95,0.002,"No"
"R2023_104937",104937,2023-12-31,4,4,100,0.033,"No"
"R2023_106110",106110,2023-12-31,2,4,81,0.009,"No"
